epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,688,0.15671440958976746,0.5545886075949367,0.6149122807017544,0.5831946755407653,0.9483425828708565
2.0,1377,0.14811018109321594,0.581447963800905,0.6763157894736842,0.6253041362530414,0.9511924403779811
3.0,2066,0.1672554761171341,0.5977917981072555,0.6649122807017543,0.6295681063122923,0.9555422228888556
4.0,2755,0.20032146573066711,0.6032110091743119,0.6921052631578948,0.6446078431372549,0.9557522123893806
5.0,3443,0.215041846036911,0.6263823064770933,0.6956140350877194,0.659185369908562,0.9574621268936553
6.0,4132,0.22111456096172333,0.6474411047928513,0.6991228070175438,0.6722901729228173,0.9568321583920804
7.0,4821,0.24102868139743805,0.6252983293556086,0.6894736842105263,0.6558197747183979,0.9559622018899055
8.0,5510,0.23832741379737854,0.6404858299595142,0.6938596491228071,0.6661052631578948,0.9568021598920055
9.0,6198,0.28020909428596497,0.6455194290245837,0.7140350877192982,0.6780508121615993,0.9581220938953052
10.0,6887,0.30367404222488403,0.6458832933653078,0.7087719298245614,0.6758678377248014,0.9581220938953052
11.0,7576,0.29670852422714233,0.659217877094972,0.724561403508772,0.6903468449644798,0.9584520773961301
12.0,8265,0.31909143924713135,0.6522801302931596,0.7026315789473684,0.6765202702702702,0.9567121643917804
13.0,8953,0.34132322669029236,0.6586578293289147,0.6973684210526315,0.6774605879846612,0.9586020698965052
14.0,9642,0.34198856353759766,0.6550888529886915,0.7114035087719298,0.6820857863751052,0.9581520923953802
15.0,10331,0.3561726212501526,0.6446215139442231,0.7096491228070175,0.6755741127348642,0.9574321283935803
16.0,11020,0.3531695306301117,0.6691542288557214,0.7078947368421052,0.6879795396419437,0.9588420578971052
17.0,11708,0.37479883432388306,0.6581967213114754,0.7043859649122807,0.6805084745762712,0.9579421028948553
18.0,12397,0.3658651113510132,0.6546184738955824,0.7149122807017544,0.6834381551362684,0.9590220488975552
19.0,13086,0.3723272681236267,0.6579156722354813,0.7254385964912281,0.6900292031706299,0.9590520473976302
19.98,13760,0.3758023977279663,0.669672131147541,0.7166666666666667,0.6923728813559322,0.9586020698965052
