epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1098,0.13282069563865662,0.5290880503144654,0.6134913400182316,0.5681722245673281,0.953546380256478
2.0,2197,0.13517902791500092,0.6147607461476075,0.690975387420237,0.6506437768240344,0.9584177010887108
3.0,3295,0.13593903183937073,0.638533674339301,0.682771194165907,0.6599118942731278,0.961792411303812
4.0,4394,0.18652713298797607,0.6470588235294118,0.6818596171376481,0.6640035508211273,0.9627608064090148
5.0,5492,0.17876872420310974,0.6619127516778524,0.7192342752962625,0.6893840104849279,0.9632890219209438
6.0,6591,0.21918749809265137,0.6831168831168831,0.7192342752962625,0.7007104795737122,0.9632890219209438
7.0,7689,0.23751337826251984,0.6901408450704225,0.7146763901549681,0.702194357366771,0.9624380080406139
8.0,8788,0.23166875541210175,0.681740614334471,0.7283500455788514,0.7042750110180696,0.9638465827390909
9.0,9886,0.25295358896255493,0.6620745542949756,0.7447584320875114,0.700986700986701,0.9621739002846494
10.0,10985,0.28597405552864075,0.6790336496980155,0.7174111212397447,0.6976950354609929,0.9614989582416292
11.0,12083,0.30532553791999817,0.6986666666666667,0.7164995442114859,0.7074707470747075,0.962878187633888
12.0,13182,0.2783336341381073,0.6835016835016835,0.740200546946217,0.7107221006564551,0.963758546820436
13.0,14280,0.27595967054367065,0.6767932489451477,0.731084776663628,0.7028921998247152,0.9639933092701822
14.0,15379,0.3088606595993042,0.701048951048951,0.731084776663628,0.715751896474788,0.9631129500836341
15.0,16477,0.31006646156311035,0.6866438356164384,0.731084776663628,0.708167770419426,0.9632303313085072
16.0,17576,0.3204483985900879,0.7000879507475813,0.7256153144940748,0.7126230975828112,0.9628488423276697
17.0,18674,0.34100082516670227,0.7126126126126127,0.7210574293527803,0.716810149524241,0.9624673533468322
18.0,19773,0.33757221698760986,0.7040280210157618,0.7329079307201458,0.7181777579276463,0.9630836047774158
19.0,20871,0.33421504497528076,0.6994818652849741,0.7383773928896992,0.7184035476718404,0.9641106904950553
19.99,21960,0.3360581398010254,0.692504258943782,0.7411121239744758,0.7159841479524438,0.9637878921266544
