label,precision,recall,f1-score,support
location,0.6563545150501672,0.7182067703568161,0.6858890345128876,1093
micro avg,0.6563545150501672,0.7182067703568161,0.6858890345128876,1093
macro avg,0.6563545150501672,0.7182067703568161,0.6858890345128876,1093
weighted avg,0.6563545150501672,0.7182067703568161,0.6858890345128876,1093
