label,precision,recall,f1-score,support
location,0.6537982565379825,0.7172131147540983,0.6840390879478827,2196
micro avg,0.6537982565379825,0.7172131147540983,0.6840390879478827,2196
macro avg,0.6537982565379825,0.7172131147540983,0.6840390879478827,2196
weighted avg,0.6537982565379825,0.7172131147540983,0.6840390879478827,2196
