best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
9.0,D:/Jessy/similar/runs_ratio_exp\DLR_50_SYN_30_seed22\checkpoint-2992,758.8554961681366,0.007045998703688383,0.964010686782964,0.973341796255157,0.9686537702329254,0.9981571138528814,0.36037060618400574,0.48619631901840493,0.5571177504393673,0.5192465192465192,0.9342711904480435,0.3742077648639679,0.4662327095199349,0.5295748613678374,0.4958892254435309,0.936238709869735,0.5,0.3,22,3717,2230,743,744,3084,5314
