epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.01,2.1668,,,,,
0.03,0.4759,,,,,
0.04,0.3597,,,,,
0.06,0.3287,,,,,
0.07,0.3143,,,,,
0.09,0.2677,,,,,
0.1,0.2359,,,,,
0.12,0.3014,,,,,
0.13,0.2691,,,,,
0.15,0.2375,,,,,
0.16,0.2427,,,,,
0.17,0.2058,,,,,
0.19,0.1414,,,,,
0.2,0.19,,,,,
0.22,0.2139,,,,,
0.23,0.197,,,,,
0.25,0.1566,,,,,
0.26,0.1364,,,,,
0.28,0.1625,,,,,
0.29,0.1733,,,,,
0.3,0.2014,,,,,
0.32,0.1642,,,,,
0.33,0.1794,,,,,
0.35,0.1537,,,,,
0.36,0.172,,,,,
0.38,0.1513,,,,,
0.39,0.1651,,,,,
0.41,0.1894,,,,,
0.42,0.1958,,,,,
0.44,0.1411,,,,,
0.45,0.1648,,,,,
0.46,0.183,,,,,
0.48,0.1541,,,,,
0.49,0.1757,,,,,
0.51,0.1781,,,,,
0.52,0.1721,,,,,
0.54,0.1697,,,,,
0.55,0.1448,,,,,
0.57,0.1526,,,,,
0.58,0.1354,,,,,
0.6,0.1551,,,,,
0.61,0.1252,,,,,
0.62,0.1215,,,,,
0.64,0.1617,,,,,
0.65,0.1728,,,,,
0.67,0.1251,,,,,
0.68,0.1496,,,,,
0.7,0.1297,,,,,
0.71,0.0968,,,,,
0.73,0.1318,,,,,
0.74,0.1557,,,,,
0.76,0.1194,,,,,
0.77,0.1325,,,,,
0.78,0.1182,,,,,
0.8,0.1029,,,,,
0.81,0.1379,,,,,
0.83,0.115,,,,,
0.84,0.111,,,,,
0.86,0.1906,,,,,
0.87,0.127,,,,,
0.89,0.0922,,,,,
0.9,0.1456,,,,,
0.91,0.1354,,,,,
0.93,0.135,,,,,
0.94,0.1824,,,,,
0.96,0.1607,,,,,
0.97,0.1359,,,,,
0.99,0.1343,,,,,
1.0,0.0966,0.23831985890865326,0.4312832194381169,0.5019885108263368,0.4639575250153155,0.9367905831481592
1.02,0.0879,,,,,
1.03,0.0973,,,,,
1.05,0.0967,,,,,
1.06,0.1099,,,,,
1.07,0.107,,,,,
1.09,0.1161,,,,,
1.1,0.1119,,,,,
1.12,0.0803,,,,,
1.13,0.0956,,,,,
1.15,0.103,,,,,
1.16,0.1239,,,,,
1.18,0.1084,,,,,
1.19,0.0911,,,,,
1.21,0.0912,,,,,
1.22,0.0905,,,,,
1.23,0.0752,,,,,
1.25,0.1065,,,,,
1.26,0.0898,,,,,
1.28,0.0636,,,,,
1.29,0.0962,,,,,
1.31,0.1141,,,,,
1.32,0.1101,,,,,
1.34,0.1155,,,,,
1.35,0.0979,,,,,
1.37,0.0752,,,,,
1.38,0.0993,,,,,
1.39,0.0922,,,,,
1.41,0.0835,,,,,
1.42,0.0737,,,,,
1.44,0.1236,,,,,
1.45,0.0902,,,,,
1.47,0.0935,,,,,
1.48,0.1011,,,,,
1.5,0.1102,,,,,
1.51,0.0933,,,,,
1.52,0.1016,,,,,
1.54,0.0992,,,,,
1.55,0.0983,,,,,
1.57,0.0855,,,,,
1.58,0.1006,,,,,
1.6,0.087,,,,,
1.61,0.1202,,,,,
1.63,0.0869,,,,,
1.64,0.0966,,,,,
1.66,0.084,,,,,
1.67,0.0839,,,,,
1.68,0.1155,,,,,
1.7,0.0497,,,,,
1.71,0.0952,,,,,
1.73,0.1015,,,,,
1.74,0.0931,,,,,
1.76,0.082,,,,,
1.77,0.0785,,,,,
1.79,0.0689,,,,,
1.8,0.085,,,,,
1.82,0.0717,,,,,
1.83,0.0842,,,,,
1.84,0.1072,,,,,
1.86,0.0904,,,,,
1.87,0.1357,,,,,
1.89,0.1169,,,,,
1.9,0.116,,,,,
1.92,0.0889,,,,,
1.93,0.0824,,,,,
1.95,0.0949,,,,,
1.96,0.0562,,,,,
1.97,0.0862,,,,,
1.99,0.109,,,,,
2.0,0.0657,0.23153908550739288,0.45837837837837836,0.5620857269111799,0.5049622866216752,0.9382619662482734
2.02,0.0654,,,,,
2.03,0.0713,,,,,
2.05,0.073,,,,,
2.06,0.039,,,,,
2.08,0.0617,,,,,
2.09,0.063,,,,,
2.11,0.0594,,,,,
2.12,0.0632,,,,,
2.13,0.0675,,,,,
2.15,0.0787,,,,,
2.16,0.0927,,,,,
2.18,0.0517,,,,,
2.19,0.0573,,,,,
2.21,0.0415,,,,,
2.22,0.0631,,,,,
2.24,0.0499,,,,,
2.25,0.0542,,,,,
2.27,0.0628,,,,,
2.28,0.0693,,,,,
2.29,0.0893,,,,,
2.31,0.0648,,,,,
2.32,0.0552,,,,,
2.34,0.0653,,,,,
2.35,0.0562,,,,,
2.37,0.0412,,,,,
2.38,0.0764,,,,,
2.4,0.0765,,,,,
2.41,0.0429,,,,,
2.43,0.0518,,,,,
2.44,0.0717,,,,,
2.45,0.077,,,,,
2.47,0.0813,,,,,
2.48,0.0726,,,,,
2.5,0.0792,,,,,
2.51,0.0803,,,,,
2.53,0.0548,,,,,
2.54,0.0741,,,,,
2.56,0.0522,,,,,
2.57,0.0432,,,,,
2.58,0.0628,,,,,
2.6,0.067,,,,,
2.61,0.0549,,,,,
2.63,0.0521,,,,,
2.64,0.0795,,,,,
2.66,0.0632,,,,,
2.67,0.0556,,,,,
2.69,0.0682,,,,,
2.7,0.057,,,,,
2.72,0.0587,,,,,
2.73,0.0598,,,,,
2.74,0.0515,,,,,
2.76,0.0498,,,,,
2.77,0.0743,,,,,
2.79,0.0876,,,,,
2.8,0.0659,,,,,
2.82,0.0548,,,,,
2.83,0.048,,,,,
2.85,0.0791,,,,,
2.86,0.0407,,,,,
2.88,0.0562,,,,,
2.89,0.0852,,,,,
2.9,0.0839,,,,,
2.92,0.0634,,,,,
2.93,0.0536,,,,,
2.95,0.0837,,,,,
2.96,0.0503,,,,,
2.98,0.0471,,,,,
