label,precision,recall,f1-score,support
location,0.6610312764158918,0.725417439703154,0.6917293233082706,1078
micro avg,0.6610312764158918,0.725417439703154,0.6917293233082706,1078
macro avg,0.6610312764158918,0.725417439703154,0.6917293233082706,1078
weighted avg,0.6610312764158918,0.725417439703154,0.6917293233082706,1078
