label,precision,recall,f1-score,support
location,0.7074401008827238,0.7587917042380523,0.7322166630411138,2218
micro avg,0.7074401008827238,0.7587917042380523,0.7322166630411138,2218
macro avg,0.7074401008827238,0.7587917042380523,0.7322166630411138,2218
weighted avg,0.7074401008827238,0.7587917042380523,0.7322166630411138,2218
