epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,967,0.1277846395969391,0.563504208110176,0.6629162916291629,0.6091811414392059,0.9561493455576332
2.0,1935,0.12650084495544434,0.654639175257732,0.6858685868586859,0.6698901098901099,0.9605223475481031
3.0,2902,0.13091708719730377,0.6576131687242799,0.7191719171917191,0.6870163370593293,0.9619850413173292
4.0,3870,0.15987488627433777,0.6578402978899462,0.7155715571557155,0.6854925630523819,0.9621659931238313
5.0,4837,0.18558429181575775,0.6859781696053736,0.7353735373537353,0.7098175499565593,0.9638096386995597
6.0,5805,0.2027469128370285,0.6833541927409261,0.7371737173717372,0.7092444252002598,0.9629802762530912
7.0,6772,0.21929176151752472,0.6921130324757486,0.7385238523852385,0.7145656433703461,0.9635985282586405
8.0,7740,0.24836580455303192,0.694468085106383,0.7344734473447345,0.7139107611548557,0.962331865613125
9.0,8707,0.24797138571739197,0.6949790794979079,0.7475247524752475,0.7202948829141369,0.9647596356836963
10.0,9675,0.25425055623054504,0.6902581182348043,0.7461746174617462,0.717128027681661,0.9645636045599856
11.0,10642,0.27103808522224426,0.7039363484087102,0.7565256525652565,0.729284164859002,0.9650310633934496
12.0,11610,0.2830323278903961,0.7191397849462365,0.7524752475247525,0.7354299538157028,0.9652572531515773
13.0,12577,0.2770184874534607,0.6955985191279309,0.761026102610261,0.7268428970556631,0.9636890041618915
14.0,13545,0.3047092854976654,0.7075827398408043,0.7601260126012601,0.7329138641787807,0.965015984076241
15.0,14512,0.2988390624523163,0.7157894736842105,0.7650765076507651,0.7396127909506199,0.9655889981301646
16.0,15480,0.3136364817619324,0.7194029850746269,0.7592259225922592,0.7387781913728925,0.9653628083720369
17.0,16447,0.31390225887298584,0.7200170721297482,0.7592259225922592,0.7391018619934282,0.9649104288557814
18.0,17415,0.3199843764305115,0.7229529062367416,0.7668766876687669,0.7442673072723303,0.965423125640871
19.0,18382,0.3301912546157837,0.7202708421498095,0.765976597659766,0.7424209378407852,0.9652120151999517
19.99,19340,0.3321259319782257,0.7174550020929259,0.7713771377137714,0.7434396009542399,0.9651064599794922
