best_epoch_by_valid_f1_curve_only,best_valid_f1_from_curve_only,note,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
19.98,0.5996220869200084,No checkpoint saved. Final epoch model was evaluated.,2041.4159109592438,0.0005299687036313117,0.9973070017953322,0.9980536008384489,0.9976801616403502,0.9998508241963153,0.4389340877532959,0.56353591160221,0.6406460296096904,0.5996220869200084,0.9447036409187056,0.4311255216598511,0.552059052059052,0.6315555555555555,0.5891376451077943,0.945024533269507,1.0,0,55,7434,4460,1486,1488,0,4460
