epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,0.601,,,,,
0.04,0.2324,,,,,
0.06,0.2136,,,,,
0.08,0.1475,,,,,
0.11,0.1632,,,,,
0.13,0.1508,,,,,
0.15,0.1407,,,,,
0.17,0.1387,,,,,
0.19,0.1253,,,,,
0.21,0.1606,,,,,
0.23,0.1316,,,,,
0.25,0.1572,,,,,
0.28,0.1184,,,,,
0.3,0.148,,,,,
0.32,0.1116,,,,,
0.34,0.0986,,,,,
0.36,0.1192,,,,,
0.38,0.1259,,,,,
0.4,0.1169,,,,,
0.42,0.087,,,,,
0.45,0.119,,,,,
0.47,0.1007,,,,,
0.49,0.1104,,,,,
0.51,0.1429,,,,,
0.53,0.1301,,,,,
0.55,0.1236,,,,,
0.57,0.1054,,,,,
0.59,0.128,,,,,
0.62,0.0873,,,,,
0.64,0.1012,,,,,
0.66,0.1159,,,,,
0.68,0.105,,,,,
0.7,0.1013,,,,,
0.72,0.1123,,,,,
0.74,0.1476,,,,,
0.76,0.0836,,,,,
0.78,0.1047,,,,,
0.81,0.0905,,,,,
0.83,0.0832,,,,,
0.85,0.094,,,,,
0.87,0.0958,,,,,
0.89,0.0757,,,,,
0.91,0.0965,,,,,
0.93,0.0975,,,,,
0.95,0.0866,,,,,
0.98,0.1055,,,,,
1.0,0.0928,0.11959131062030792,0.5761047463175123,0.6353790613718412,0.6042918454935623,0.9566692691129662
1.02,0.0587,,,,,
1.04,0.0847,,,,,
1.06,0.0629,,,,,
1.08,0.055,,,,,
1.1,0.0497,,,,,
1.12,0.0949,,,,,
1.15,0.0801,,,,,
1.17,0.0617,,,,,
1.19,0.0482,,,,,
1.21,0.068,,,,,
1.23,0.0546,,,,,
1.25,0.0796,,,,,
1.27,0.054,,,,,
1.29,0.0526,,,,,
1.31,0.066,,,,,
1.34,0.0721,,,,,
1.36,0.066,,,,,
1.38,0.0523,,,,,
1.4,0.0781,,,,,
1.42,0.0656,,,,,
1.44,0.0672,,,,,
1.46,0.0635,,,,,
1.48,0.0628,,,,,
1.51,0.0554,,,,,
1.53,0.074,,,,,
1.55,0.071,,,,,
1.57,0.0601,,,,,
1.59,0.0697,,,,,
1.61,0.0588,,,,,
1.63,0.0556,,,,,
1.65,0.0491,,,,,
1.68,0.0742,,,,,
1.7,0.0616,,,,,
1.72,0.0674,,,,,
1.74,0.0695,,,,,
1.76,0.0543,,,,,
1.78,0.0467,,,,,
1.8,0.0767,,,,,
1.82,0.052,,,,,
1.85,0.0528,,,,,
1.87,0.0523,,,,,
1.89,0.0714,,,,,
1.91,0.0483,,,,,
1.93,0.0777,,,,,
1.95,0.0813,,,,,
1.97,0.0745,,,,,
1.99,0.0749,,,,,
2.0,,0.12179052084684372,0.6359081419624217,0.6872743682310469,0.6605942311862937,0.9587712449702721
2.01,0.0578,,,,,
2.04,0.0304,,,,,
2.06,0.036,,,,,
2.08,0.0337,,,,,
2.1,0.0282,,,,,
2.12,0.0268,,,,,
2.14,0.0406,,,,,
2.16,0.0561,,,,,
2.18,0.0375,,,,,
2.21,0.0404,,,,,
2.23,0.0411,,,,,
2.25,0.0435,,,,,
2.27,0.0374,,,,,
2.29,0.0366,,,,,
2.31,0.0522,,,,,
2.33,0.0366,,,,,
2.35,0.0661,,,,,
2.38,0.0512,,,,,
2.4,0.0498,,,,,
2.42,0.0301,,,,,
2.44,0.0442,,,,,
2.46,0.0476,,,,,
2.48,0.0337,,,,,
2.5,0.0382,,,,,
2.52,0.0413,,,,,
2.55,0.0353,,,,,
2.57,0.0503,,,,,
2.59,0.0246,,,,,
2.61,0.0331,,,,,
2.63,0.0473,,,,,
2.65,0.043,,,,,
2.67,0.0413,,,,,
2.69,0.0451,,,,,
2.71,0.036,,,,,
2.74,0.0409,,,,,
2.76,0.0405,,,,,
2.78,0.0485,,,,,
2.8,0.0481,,,,,
2.82,0.0527,,,,,
2.84,0.0498,,,,,
2.86,0.0424,,,,,
2.88,0.0233,,,,,
2.91,0.0292,,,,,
2.93,0.0294,,,,,
2.95,0.0416,,,,,
2.97,0.0365,,,,,
2.99,0.0337,,,,,
3.0,,0.15136125683784485,0.6482701812191104,0.7102888086642599,0.67786391042205,0.9604378115428502
3.01,0.0362,,,,,
3.03,0.017,,,,,
3.05,0.0194,,,,,
3.08,0.025,,,,,
3.1,0.0303,,,,,
3.12,0.0223,,,,,
3.14,0.0256,,,,,
3.16,0.0104,,,,,
3.18,0.02,,,,,
3.2,0.0293,,,,,
3.22,0.039,,,,,
3.24,0.0174,,,,,
3.27,0.015,,,,,
3.29,0.0259,,,,,
3.31,0.0344,,,,,
3.33,0.0161,,,,,
3.35,0.0239,,,,,
3.37,0.0326,,,,,
3.39,0.0418,,,,,
3.41,0.0257,,,,,
3.44,0.0184,,,,,
3.46,0.0235,,,,,
3.48,0.0303,,,,,
3.5,0.0225,,,,,
3.52,0.0145,,,,,
3.54,0.0321,,,,,
3.56,0.0159,,,,,
3.58,0.03,,,,,
3.61,0.0224,,,,,
3.63,0.018,,,,,
3.65,0.02,,,,,
3.67,0.029,,,,,
3.69,0.0414,,,,,
3.71,0.0199,,,,,
3.73,0.019,,,,,
3.75,0.0252,,,,,
3.78,0.0306,,,,,
3.8,0.0174,,,,,
3.82,0.0213,,,,,
3.84,0.0206,,,,,
3.86,0.0269,,,,,
3.88,0.0216,,,,,
3.9,0.0222,,,,,
3.92,0.0258,,,,,
3.94,0.0405,,,,,
3.97,0.0186,,,,,
3.99,0.0165,,,,,
4.0,,0.17770414054393768,0.6632169038378611,0.694043321299639,0.6782800441014333,0.9600924869377214
4.01,0.0218,,,,,
4.03,0.0163,,,,,
4.05,0.0215,,,,,
4.07,0.021,,,,,
4.09,0.0087,,,,,
4.11,0.015,,,,,
4.14,0.0159,,,,,
4.16,0.0116,,,,,
4.18,0.0142,,,,,
4.2,0.0127,,,,,
4.22,0.0096,,,,,
4.24,0.0235,,,,,
4.26,0.0131,,,,,
4.28,0.0108,,,,,
4.31,0.0152,,,,,
4.33,0.0097,,,,,
4.35,0.0135,,,,,
4.37,0.0122,,,,,
4.39,0.0234,,,,,
4.41,0.0099,,,,,
4.43,0.0091,,,,,
4.45,0.0098,,,,,
4.48,0.0199,,,,,
4.5,0.0252,,,,,
4.52,0.0102,,,,,
4.54,0.0089,,,,,
4.56,0.0163,,,,,
4.58,0.0182,,,,,
4.6,0.0169,,,,,
4.62,0.0186,,,,,
4.64,0.0272,,,,,
4.67,0.0098,,,,,
4.69,0.013,,,,,
4.71,0.0123,,,,,
4.73,0.0192,,,,,
4.75,0.012,,,,,
4.77,0.0156,,,,,
4.79,0.006,,,,,
4.81,0.009,,,,,
4.84,0.0148,,,,,
4.86,0.0186,,,,,
4.88,0.0136,,,,,
4.9,0.0228,,,,,
4.92,0.0171,,,,,
4.94,0.0222,,,,,
4.96,0.0153,,,,,
4.98,0.0179,,,,,
5.0,,0.1880975216627121,0.6787674124102997,0.7256317689530686,0.7014176663031625,0.9621344063419615
5.01,0.0154,,,,,
5.03,0.0047,,,,,
5.05,0.01,,,,,
5.07,0.0124,,,,,
5.09,0.0181,,,,,
5.11,0.0175,,,,,
5.13,0.0211,,,,,
5.15,0.0066,,,,,
5.17,0.0117,,,,,
5.2,0.0067,,,,,
5.22,0.0063,,,,,
5.24,0.0051,,,,,
5.26,0.0087,,,,,
5.28,0.013,,,,,
5.3,0.0099,,,,,
5.32,0.0146,,,,,
5.34,0.0111,,,,,
5.37,0.0115,,,,,
5.39,0.0079,,,,,
5.41,0.0075,,,,,
5.43,0.0045,,,,,
5.45,0.0126,,,,,
5.47,0.0097,,,,,
5.49,0.0083,,,,,
5.51,0.0105,,,,,
5.54,0.0325,,,,,
5.56,0.0086,,,,,
5.58,0.0149,,,,,
5.6,0.0053,,,,,
5.62,0.0075,,,,,
5.64,0.0051,,,,,
5.66,0.0196,,,,,
5.68,0.0061,,,,,
5.71,0.0113,,,,,
5.73,0.0077,,,,,
5.75,0.0076,,,,,
5.77,0.0152,,,,,
5.79,0.0085,,,,,
5.81,0.014,,,,,
5.83,0.0063,,,,,
5.85,0.0055,,,,,
5.87,0.0098,,,,,
5.9,0.0041,,,,,
5.92,0.0082,,,,,
5.94,0.013,,,,,
5.96,0.0146,,,,,
5.98,0.0071,,,,,
6.0,0.0113,0.2245008647441864,0.6488391376451078,0.7062274368231047,0.6763180639585135,0.9597621764458591
6.02,0.0065,,,,,
6.04,0.0066,,,,,
6.07,0.0063,,,,,
6.09,0.0032,,,,,
6.11,0.0067,,,,,
6.13,0.0174,,,,,
6.15,0.0037,,,,,
6.17,0.0103,,,,,
6.19,0.0058,,,,,
6.21,0.0083,,,,,
6.24,0.0124,,,,,
6.26,0.0085,,,,,
6.28,0.0028,,,,,
6.3,0.0012,,,,,
6.32,0.0029,,,,,
6.34,0.006,,,,,
6.36,0.0091,,,,,
6.38,0.0217,,,,,
6.41,0.0018,,,,,
6.43,0.0102,,,,,
6.45,0.0045,,,,,
6.47,0.004,,,,,
6.49,0.0154,,,,,
6.51,0.008,,,,,
6.53,0.0092,,,,,
6.55,0.0082,,,,,
6.57,0.0059,,,,,
6.6,0.0022,,,,,
6.62,0.0042,,,,,
6.64,0.0074,,,,,
6.66,0.0065,,,,,
6.68,0.0057,,,,,
6.7,0.0024,,,,,
6.72,0.0064,,,,,
6.74,0.0065,,,,,
6.77,0.006,,,,,
6.79,0.0097,,,,,
6.81,0.016,,,,,
6.83,0.0041,,,,,
6.85,0.0079,,,,,
6.87,0.0061,,,,,
6.89,0.0143,,,,,
6.91,0.0065,,,,,
6.94,0.0048,,,,,
6.96,0.0067,,,,,
6.98,0.0126,,,,,
7.0,0.0099,0.24049650132656097,0.6609745939192003,0.7161552346570397,0.6874593892137751,0.9602426280703862
7.02,0.0041,,,,,
7.04,0.0079,,,,,
7.06,0.0083,,,,,
7.08,0.0039,,,,,
7.1,0.0059,,,,,
7.13,0.0078,,,,,
7.15,0.0031,,,,,
7.17,0.0023,,,,,
7.19,0.0026,,,,,
7.21,0.005,,,,,
7.23,0.0064,,,,,
7.25,0.0041,,,,,
7.27,0.0034,,,,,
7.3,0.0023,,,,,
