label,precision,recall,f1-score,support
location,0.7061571125265392,0.7494366831906264,0.7271534761696544,2219
micro avg,0.7061571125265392,0.7494366831906264,0.7271534761696544,2219
macro avg,0.7061571125265392,0.7494366831906264,0.7271534761696544,2219
weighted avg,0.7061571125265392,0.7494366831906264,0.7271534761696544,2219
