epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,0.5296,,,,,
0.06,0.2058,,,,,
0.09,0.1386,,,,,
0.12,0.1471,,,,,
0.15,0.1332,,,,,
0.18,0.1305,,,,,
0.21,0.109,,,,,
0.24,0.1385,,,,,
0.27,0.1095,,,,,
0.3,0.1149,,,,,
0.33,0.1212,,,,,
0.36,0.1305,,,,,
0.39,0.0968,,,,,
0.42,0.0993,,,,,
0.45,0.1029,,,,,
0.48,0.0853,,,,,
0.51,0.0856,,,,,
0.54,0.1071,,,,,
0.57,0.0974,,,,,
0.6,0.0864,,,,,
0.63,0.0787,,,,,
0.66,0.102,,,,,
0.69,0.0819,,,,,
0.72,0.1121,,,,,
0.75,0.0982,,,,,
0.78,0.0723,,,,,
0.81,0.0876,,,,,
0.84,0.0939,,,,,
0.87,0.0903,,,,,
0.9,0.0738,,,,,
0.93,0.0801,,,,,
0.96,0.0776,,,,,
0.99,0.089,,,,,
1.0,,0.16201385855674744,0.5116618075801749,0.6273458445040214,0.5636290646326776,0.9395909681995508
1.02,0.0542,,,,,
1.05,0.0572,,,,,
1.08,0.0671,,,,,
1.11,0.0422,,,,,
1.14,0.0517,,,,,
1.17,0.0516,,,,,
1.2,0.0482,,,,,
1.23,0.0525,,,,,
1.26,0.0531,,,,,
1.29,0.0464,,,,,
1.32,0.0541,,,,,
1.35,0.0618,,,,,
1.39,0.0647,,,,,
1.42,0.0474,,,,,
1.45,0.0661,,,,,
1.48,0.0504,,,,,
1.51,0.0402,,,,,
1.54,0.0489,,,,,
1.57,0.0494,,,,,
1.6,0.0808,,,,,
1.63,0.0552,,,,,
1.66,0.0585,,,,,
1.69,0.0523,,,,,
1.72,0.0525,,,,,
1.75,0.0458,,,,,
1.78,0.0623,,,,,
1.81,0.0515,,,,,
1.84,0.0654,,,,,
1.87,0.0536,,,,,
1.9,0.0666,,,,,
1.93,0.0363,,,,,
1.96,0.0725,,,,,
1.99,0.0645,,,,,
2.0,,0.16317088901996613,0.5817427385892117,0.6264521894548705,0.6032702237521514,0.9511467076486583
2.02,0.0506,,,,,
2.05,0.0311,,,,,
2.08,0.0209,,,,,
2.11,0.0329,,,,,
2.14,0.0273,,,,,
2.17,0.0299,,,,,
2.2,0.0276,,,,,
2.23,0.0342,,,,,
2.26,0.0425,,,,,
2.29,0.0193,,,,,
2.32,0.033,,,,,
2.35,0.0355,,,,,
2.38,0.0362,,,,,
2.41,0.041,,,,,
2.44,0.0429,,,,,
2.47,0.0473,,,,,
2.5,0.0473,,,,,
2.53,0.0309,,,,,
2.56,0.0235,,,,,
2.59,0.0403,,,,,
2.62,0.0212,,,,,
2.65,0.0334,,,,,
2.68,0.0402,,,,,
2.71,0.0289,,,,,
2.74,0.0341,,,,,
2.77,0.0267,,,,,
2.8,0.0323,,,,,
2.83,0.0667,,,,,
2.86,0.0261,,,,,
2.89,0.0229,,,,,
2.92,0.0294,,,,,
2.95,0.0305,,,,,
2.98,0.03,,,,,
3.0,,0.16291384398937225,0.5796529968454258,0.6568364611260054,0.6158357771260996,0.9513535878945502
3.01,0.0263,,,,,
3.04,0.0096,,,,,
3.07,0.0182,,,,,
3.1,0.03,,,,,
3.13,0.018,,,,,
3.16,0.0173,,,,,
3.19,0.0148,,,,,
3.22,0.0169,,,,,
3.25,0.0185,,,,,
3.28,0.0185,,,,,
3.31,0.0124,,,,,
3.34,0.0213,,,,,
3.37,0.0514,,,,,
3.4,0.0277,,,,,
3.43,0.0172,,,,,
3.46,0.0425,,,,,
3.49,0.0279,,,,,
3.52,0.0153,,,,,
3.55,0.0243,,,,,
3.58,0.0215,,,,,
3.61,0.0178,,,,,
3.64,0.0226,,,,,
3.67,0.022,,,,,
3.7,0.0149,,,,,
3.73,0.0215,,,,,
3.76,0.021,,,,,
3.79,0.0219,,,,,
3.82,0.0115,,,,,
3.85,0.0211,,,,,
3.88,0.0143,,,,,
3.91,0.0175,,,,,
3.94,0.021,,,,,
3.97,0.0184,,,,,
4.0,0.0239,0.1990589052438736,0.6160198183319571,0.6666666666666666,0.640343347639485,0.9515604681404422
4.03,0.006,,,,,
4.06,0.0109,,,,,
4.09,0.0097,,,,,
4.12,0.0123,,,,,
4.16,0.0131,,,,,
4.19,0.0173,,,,,
4.22,0.018,,,,,
4.25,0.0106,,,,,
4.28,0.0102,,,,,
4.31,0.0158,,,,,
4.34,0.0046,,,,,
4.37,0.0086,,,,,
4.4,0.0096,,,,,
4.43,0.0093,,,,,
4.46,0.0146,,,,,
4.49,0.0099,,,,,
4.52,0.0197,,,,,
4.55,0.0135,,,,,
4.58,0.0053,,,,,
4.61,0.0151,,,,,
4.64,0.0056,,,,,
4.67,0.0153,,,,,
4.7,0.0092,,,,,
4.73,0.0092,,,,,
4.76,0.0117,,,,,
4.79,0.0085,,,,,
4.82,0.0075,,,,,
4.85,0.0188,,,,,
4.88,0.012,,,,,
4.91,0.0182,,,,,
4.94,0.0122,,,,,
4.97,0.0091,,,,,
5.0,0.0132,0.2498893290758133,0.5895295902883156,0.6943699731903485,0.6376692654903571,0.9511467076486583
5.03,0.0035,,,,,
5.06,0.0072,,,,,
5.09,0.0088,,,,,
5.12,0.0126,,,,,
5.15,0.0041,,,,,
5.18,0.0038,,,,,
5.21,0.0037,,,,,
5.24,0.0018,,,,,
5.27,0.0036,,,,,
5.3,0.0042,,,,,
5.33,0.0033,,,,,
5.36,0.0105,,,,,
5.39,0.0065,,,,,
5.42,0.0043,,,,,
5.45,0.0038,,,,,
5.48,0.0267,,,,,
5.51,0.006,,,,,
5.54,0.0046,,,,,
5.57,0.0095,,,,,
5.6,0.0109,,,,,
5.63,0.004,,,,,
5.66,0.006,,,,,
5.69,0.0114,,,,,
5.72,0.0106,,,,,
5.75,0.0053,,,,,
5.78,0.0118,,,,,
5.81,0.0064,,,,,
5.84,0.014,,,,,
5.87,0.016,,,,,
5.9,0.0054,,,,,
5.93,0.0095,,,,,
5.96,0.0083,,,,,
5.99,0.0117,,,,,
6.0,,0.29565420746803284,0.5844645550527904,0.6925826630920465,0.6339468302658487,0.9468613311266108
6.02,0.0085,,,,,
6.05,0.0042,,,,,
6.08,0.0031,,,,,
6.11,0.0056,,,,,
6.14,0.0012,,,,,
6.17,0.0088,,,,,
