label,precision,recall,f1-score,support
location,0.6342857142857142,0.6888297872340425,0.6604334891627709,1128
micro avg,0.6342857142857142,0.6888297872340425,0.6604334891627709,1128
macro avg,0.6342857142857142,0.6888297872340425,0.6604334891627709,1128
weighted avg,0.6342857142857142,0.6888297872340425,0.6604334891627709,1128
