epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,1.9098,,,,,
0.06,0.8089,,,,,
0.09,0.7004,,,,,
0.12,0.6162,,,,,
0.15,0.4684,,,,,
0.18,0.4756,,,,,
0.21,0.4293,,,,,
0.24,0.4077,,,,,
0.28,0.4082,,,,,
0.31,0.3725,,,,,
0.34,0.3886,,,,,
0.37,0.3805,,,,,
0.4,0.3774,,,,,
0.43,0.3938,,,,,
0.46,0.3187,,,,,
0.49,0.3072,,,,,
0.52,0.3002,,,,,
0.55,0.3289,,,,,
0.58,0.2919,,,,,
0.61,0.3322,,,,,
0.64,0.2781,,,,,
0.67,0.3273,,,,,
0.7,0.2913,,,,,
0.73,0.2711,,,,,
0.76,0.2934,,,,,
0.8,0.2327,,,,,
0.83,0.2588,,,,,
0.86,0.2313,,,,,
0.89,0.309,,,,,
0.92,0.2462,,,,,
0.95,0.2391,,,,,
0.98,0.2376,,,,,
1.0,,0.2811650335788727,0.332579185520362,0.3875219683655536,0.3579545454545454,0.9230701028490366
1.01,0.2393,,,,,
1.04,0.2319,,,,,
1.07,0.1774,,,,,
1.1,0.224,,,,,
1.13,0.222,,,,,
1.16,0.1646,,,,,
1.19,0.1687,,,,,
1.22,0.2172,,,,,
1.25,0.1799,,,,,
1.28,0.1703,,,,,
1.32,0.1964,,,,,
1.35,0.1597,,,,,
1.38,0.1839,,,,,
1.41,0.2228,,,,,
1.44,0.1817,,,,,
1.47,0.1928,,,,,
1.5,0.2156,,,,,
1.53,0.1977,,,,,
1.56,0.175,,,,,
1.59,0.1707,,,,,
1.62,0.1973,,,,,
1.65,0.2224,,,,,
1.68,0.1934,,,,,
1.71,0.195,,,,,
1.74,0.1911,,,,,
1.77,0.1634,,,,,
1.8,0.1535,,,,,
1.84,0.2215,,,,,
1.87,0.2006,,,,,
1.9,0.1858,,,,,
1.93,0.1529,,,,,
1.96,0.1752,,,,,
1.99,0.1959,,,,,
2.0,,0.2717440128326416,0.4516653127538586,0.48857644991212656,0.46939636977627697,0.9323501595933326
2.02,0.1167,,,,,
2.05,0.133,,,,,
2.08,0.1294,,,,,
2.11,0.106,,,,,
2.14,0.0933,,,,,
2.17,0.1036,,,,,
2.2,0.1265,,,,,
2.23,0.1191,,,,,
2.26,0.1149,,,,,
2.29,0.1197,,,,,
2.33,0.1413,,,,,
2.36,0.0919,,,,,
2.39,0.1122,,,,,
2.42,0.1214,,,,,
2.45,0.1484,,,,,
2.48,0.1381,,,,,
2.51,0.1071,,,,,
2.54,0.1262,,,,,
2.57,0.1539,,,,,
2.6,0.1658,,,,,
2.63,0.1394,,,,,
2.66,0.1035,,,,,
2.69,0.0897,,,,,
2.72,0.1292,,,,,
2.75,0.1229,,,,,
2.78,0.1125,,,,,
2.81,0.1291,,,,,
2.85,0.089,,,,,
2.88,0.107,,,,,
2.91,0.1202,,,,,
2.94,0.1291,,,,,
2.97,0.1345,,,,,
3.0,0.1325,0.2681726813316345,0.45347928068803756,0.5096660808435852,0.4799338022341746,0.9360740040193877
3.03,0.0579,,,,,
3.06,0.0889,,,,,
3.09,0.0665,,,,,
3.12,0.0658,,,,,
3.15,0.0842,,,,,
3.18,0.0967,,,,,
3.21,0.1001,,,,,
3.24,0.0653,,,,,
3.27,0.0699,,,,,
3.3,0.0953,,,,,
3.33,0.116,,,,,
3.37,0.1148,,,,,
3.4,0.0856,,,,,
3.43,0.0631,,,,,
3.46,0.0874,,,,,
3.49,0.0973,,,,,
3.52,0.076,,,,,
3.55,0.0931,,,,,
3.58,0.0645,,,,,
3.61,0.0651,,,,,
3.64,0.0778,,,,,
3.67,0.0731,,,,,
