epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,278,0.15214867889881134,0.4248927038626609,0.5414767547857794,0.47615230460921837,0.9433635589987381
2.0,557,0.13744759559631348,0.5421974522292994,0.6207839562443026,0.5788355291117723,0.9531355459694222
3.0,836,0.14504031836986542,0.5475255302435192,0.6353691886964449,0.5881856540084388,0.953869178624879
4.0,1115,0.18102192878723145,0.5586466165413534,0.6773017319963537,0.6122785331685208,0.9514335182087625
5.0,1393,0.19437852501869202,0.551430781129157,0.649954421148587,0.596652719665272,0.9534583443378232
6.0,1672,0.2200688123703003,0.5867635189669088,0.6627164995442115,0.6224315068493151,0.9541332863808434
7.0,1951,0.24675613641738892,0.588897827835881,0.6672743846855059,0.6256410256410256,0.9535757255626962
8.0,2230,0.26318323612213135,0.5902834008097166,0.6645396536007293,0.6252144082332762,0.9546028112803358
9.0,2508,0.2824445068836212,0.5912052117263844,0.6618049225159526,0.6245161290322582,0.9538398333186607
10.0,2787,0.29532337188720703,0.6030595813204509,0.682771194165907,0.6404446344591705,0.9553657892420108
11.0,3066,0.3022918999195099,0.5901116427432217,0.6745670009115771,0.6295193534666099,0.9544267394430261
12.0,3345,0.3223947584629059,0.6172529313232831,0.6718322698268003,0.6433871671759057,0.9546028112803358
13.0,3623,0.3307447135448456,0.6057142857142858,0.6763901549680948,0.6391042204995694,0.9545441206678992
14.0,3902,0.33932697772979736,0.5897435897435898,0.6709206927985415,0.6277185501066098,0.9542213222994982
15.0,4181,0.34537479281425476,0.594855305466238,0.6745670009115771,0.6322084579239641,0.954749537811427
16.0,4460,0.35620787739753723,0.6068237205523964,0.6809480401093893,0.6417525773195876,0.954954954954955
17.0,4738,0.35376718640327454,0.6106623586429726,0.6891522333637192,0.6475374732334048,0.9553070986295742
18.0,5017,0.3623974025249481,0.6079223928860146,0.6855059252506837,0.6443873179091688,0.9546908471989906
19.0,5296,0.37060078978538513,0.6099754701553557,0.6800364630811303,0.643103448275862,0.9547788831176454
19.95,5560,0.3703221380710602,0.6089430894308943,0.682771194165907,0.6437473141383755,0.9546908471989906
