label,precision,recall,f1-score,support
location,0.6222935044105854,0.7099725526075022,0.6632478632478631,1093
micro avg,0.6222935044105854,0.7099725526075022,0.6632478632478631,1093
macro avg,0.6222935044105854,0.7099725526075022,0.6632478632478631,1093
weighted avg,0.6222935044105854,0.7099725526075022,0.6632478632478631,1093
