epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,278,0.16206081211566925,0.4478688524590164,0.5959860383944153,0.5114189442156495,0.9389312977099237
2.0,557,0.194472998380661,0.5378787878787878,0.5575916230366492,0.5475578406169666,0.9445131702018525
3.0,836,0.1698201298713684,0.5728234336859235,0.6143106457242583,0.5928421052631578,0.9478321214132698
4.0,1115,0.1850355714559555,0.5753532182103611,0.6396160558464223,0.6057851239669422,0.9507588329360649
5.0,1393,0.21576523780822754,0.6053249804228661,0.6745200698080279,0.6380520016508461,0.9531122710677972
6.0,1672,0.23060359060764313,0.6040160642570281,0.6561954624781849,0.6290255123379338,0.9520562411368917
7.0,1951,0.247550830245018,0.6175548589341693,0.68760907504363,0.6507018992568125,0.9525691699604744
8.0,2230,0.2916443645954132,0.6214511041009464,0.68760907504363,0.6528583264291632,0.9531726156352774
9.0,2508,0.29408973455429077,0.6449511400651465,0.6910994764397905,0.6672283066554338,0.9531726156352774
10.0,2787,0.29478490352630615,0.6205287713841369,0.6963350785340314,0.65625,0.9529312373653562
11.0,3066,0.30438995361328125,0.6232558139534884,0.7015706806282722,0.6600985221674875,0.9538967504450412
12.0,3345,0.3036578297615051,0.6458832933653078,0.7050610820244329,0.6741760534000835,0.9546812298222852
13.0,3623,0.3227599561214447,0.6502024291497975,0.7006980802792321,0.6745065098698027,0.9555562260507497
14.0,3902,0.3397655487060547,0.6377151799687011,0.7111692844677138,0.6724422442244224,0.9550131249434269
15.0,4181,0.35409536957740784,0.6188589540412044,0.6815008726003491,0.648671096345515,0.9541381287149624
16.0,4460,0.3520147502422333,0.6423416198877305,0.6989528795811518,0.6694525699958213,0.9546510575385451
17.0,4738,0.3604007661342621,0.6471061093247589,0.7024432809773123,0.6736401673640168,0.9552846754970884
18.0,5017,0.3622833788394928,0.645933014354067,0.7068062827225131,0.675,0.9551036417946475
19.0,5296,0.35507071018218994,0.6405384006334125,0.705933682373473,0.6716479867164799,0.9554657091995293
19.95,5560,0.3552279472351074,0.6427432216905901,0.7033158813263525,0.6716666666666666,0.9555863983344899
