label,precision,recall,f1-score,support
location,0.7147186147186148,0.7566452795600367,0.7350845948352628,2182
micro avg,0.7147186147186148,0.7566452795600367,0.7350845948352628,2182
macro avg,0.7147186147186148,0.7566452795600367,0.7350845948352628,2182
weighted avg,0.7147186147186148,0.7566452795600367,0.7350845948352628,2182
