epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,967,0.13109129667282104,0.5802371541501976,0.653606411398041,0.6147403685092127,0.9532219788243884
2.0,1935,0.14316649734973907,0.6341266639774102,0.6999109528049866,0.6653968253968254,0.957435803821346
3.0,2902,0.14635419845581055,0.6294094332144272,0.7070347284060552,0.6659677081149087,0.9586071558963125
4.0,3870,0.16635681688785553,0.6401622718052739,0.7025823686553874,0.6699214604118022,0.9579834489473044
5.0,4837,0.21972602605819702,0.6573737373737374,0.7243989314336599,0.6892607498411354,0.9582724838748935
6.0,5805,0.22867749631404877,0.6732135394901797,0.7172751558325913,0.6945462384134512,0.9596263843251795
7.0,6772,0.24827125668525696,0.6817239950269374,0.732413178984862,0.7061601201974672,0.9601892418157478
8.0,7740,0.2754742503166199,0.6752827140549273,0.7444345503116652,0.7081745023295215,0.9586527929901424
9.0,8707,0.3062267303466797,0.6819135543432648,0.7235084594835263,0.7020954849859581,0.9597937203358891
10.0,9675,0.30629023909568787,0.6838174273858921,0.7337488869100623,0.7079037800687286,0.9592612875745405
11.0,10642,0.3016907572746277,0.6770491803278689,0.7355298308103295,0.7050789586000854,0.9605391262017768
12.0,11610,0.30165693163871765,0.6825717751718561,0.7515583259127337,0.7154058063148973,0.960812948764756
13.0,12577,0.31459781527519226,0.6848184818481848,0.7390917186108638,0.7109207708779443,0.9600371181696483
14.0,13545,0.32500970363616943,0.6929392446633826,0.7515583259127337,0.7210593763348998,0.9612693197030546
15.0,14512,0.3373352587223053,0.701363073110285,0.7560106856634016,0.7276623098350118,0.9613301691614945
16.0,15480,0.3369552195072174,0.6857373086220789,0.7577916295636687,0.7199661590524535,0.9615431422660339
17.0,16447,0.3546227216720581,0.6982758620689655,0.757346393588602,0.7266125587355831,0.9621820615796519
18.0,17415,0.35330381989479065,0.7046501885211562,0.748886910062333,0.7260954025469458,0.9614214433491542
19.0,18382,0.35602036118507385,0.7005766062602965,0.757346393588602,0.7278562259306803,0.9622885481319217
19.99,19340,0.36068636178970337,0.7044887780548629,0.7546749777382012,0.7287188306104901,0.9616344164536935
