epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,0.7378,,,,,
0.04,0.3223,,,,,
0.06,0.1916,,,,,
0.08,0.186,,,,,
0.1,0.1259,,,,,
0.12,0.1217,,,,,
0.14,0.1043,,,,,
0.16,0.1244,,,,,
0.17,0.0893,,,,,
0.19,0.09,,,,,
0.21,0.0867,,,,,
0.23,0.1026,,,,,
0.25,0.1025,,,,,
0.27,0.0994,,,,,
0.29,0.1247,,,,,
0.31,0.1094,,,,,
0.33,0.0786,,,,,
0.35,0.069,,,,,
0.37,0.1093,,,,,
0.39,0.1163,,,,,
0.41,0.1211,,,,,
0.43,0.065,,,,,
0.45,0.108,,,,,
0.47,0.0616,,,,,
0.49,0.0935,,,,,
0.51,0.0753,,,,,
0.52,0.0658,,,,,
0.54,0.0673,,,,,
0.56,0.0871,,,,,
0.58,0.0773,,,,,
0.6,0.0464,,,,,
0.62,0.0578,,,,,
0.64,0.0703,,,,,
0.66,0.0495,,,,,
0.68,0.0914,,,,,
0.7,0.0582,,,,,
0.72,0.0766,,,,,
0.74,0.0692,,,,,
0.76,0.0481,,,,,
0.78,0.0626,,,,,
0.8,0.0934,,,,,
0.82,0.0655,,,,,
0.84,0.0502,,,,,
0.86,0.0934,,,,,
0.87,0.0649,,,,,
0.89,0.0759,,,,,
0.91,0.0861,,,,,
0.93,0.0363,,,,,
0.95,0.0512,,,,,
0.97,0.0879,,,,,
0.99,0.0339,,,,,
1.0,,0.15296928584575653,0.531897265948633,0.6033834586466166,0.5653896961690885,0.9457996192289386
1.01,0.0868,,,,,
1.03,0.0765,,,,,
1.05,0.0262,,,,,
1.07,0.0343,,,,,
1.09,0.0582,,,,,
1.11,0.0447,,,,,
1.13,0.0432,,,,,
1.15,0.0491,,,,,
1.17,0.0541,,,,,
1.19,0.0586,,,,,
1.21,0.0385,,,,,
1.22,0.0513,,,,,
1.24,0.0354,,,,,
1.26,0.0429,,,,,
1.28,0.0192,,,,,
1.3,0.0409,,,,,
1.32,0.0736,,,,,
1.34,0.0459,,,,,
1.36,0.0404,,,,,
1.38,0.0496,,,,,
1.4,0.0398,,,,,
1.42,0.0294,,,,,
1.44,0.0394,,,,,
1.46,0.0273,,,,,
1.48,0.0288,,,,,
1.5,0.0669,,,,,
1.52,0.034,,,,,
1.54,0.0308,,,,,
1.56,0.0498,,,,,
1.57,0.0589,,,,,
1.59,0.0437,,,,,
1.61,0.0447,,,,,
1.63,0.037,,,,,
1.65,0.0623,,,,,
1.67,0.0558,,,,,
1.69,0.0458,,,,,
1.71,0.0287,,,,,
1.73,0.0513,,,,,
1.75,0.0521,,,,,
1.77,0.0399,,,,,
1.79,0.0392,,,,,
1.81,0.0551,,,,,
1.83,0.0475,,,,,
1.85,0.0583,,,,,
1.87,0.0713,,,,,
1.89,0.0407,,,,,
1.91,0.0462,,,,,
1.92,0.0526,,,,,
1.94,0.0466,,,,,
1.96,0.0337,,,,,
1.98,0.0537,,,,,
2.0,0.0237,0.15827135741710663,0.560200668896321,0.6296992481203008,0.5929203539823009,0.9504997620180866
2.02,0.0222,,,,,
2.04,0.0123,,,,,
2.06,0.0294,,,,,
2.08,0.0262,,,,,
2.1,0.0162,,,,,
2.12,0.0226,,,,,
2.14,0.0241,,,,,
2.16,0.0284,,,,,
2.18,0.0175,,,,,
2.2,0.0279,,,,,
2.22,0.014,,,,,
2.24,0.0258,,,,,
2.26,0.0226,,,,,
2.27,0.0384,,,,,
2.29,0.0354,,,,,
2.31,0.0429,,,,,
2.33,0.0175,,,,,
2.35,0.0265,,,,,
2.37,0.0304,,,,,
2.39,0.0277,,,,,
2.41,0.0252,,,,,
2.43,0.013,,,,,
2.45,0.032,,,,,
2.47,0.0395,,,,,
2.49,0.0103,,,,,
2.51,0.0143,,,,,
2.53,0.0231,,,,,
2.55,0.022,,,,,
2.57,0.0543,,,,,
2.59,0.0249,,,,,
2.61,0.021,,,,,
2.62,0.0156,,,,,
2.64,0.0249,,,,,
2.66,0.022,,,,,
2.68,0.0326,,,,,
2.7,0.0351,,,,,
2.72,0.0264,,,,,
2.74,0.0369,,,,,
2.76,0.0216,,,,,
2.78,0.0182,,,,,
2.8,0.0415,,,,,
2.82,0.041,,,,,
2.84,0.0226,,,,,
2.86,0.037,,,,,
2.88,0.0209,,,,,
2.9,0.0281,,,,,
2.92,0.0383,,,,,
2.94,0.0209,,,,,
2.96,0.0506,,,,,
2.97,0.0195,,,,,
