epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,1.7717,,,,,
0.06,0.5462,,,,,
0.09,0.4512,,,,,
0.12,0.4435,,,,,
0.15,0.4064,,,,,
0.18,0.4185,,,,,
0.21,0.3182,,,,,
0.24,0.377,,,,,
0.27,0.3127,,,,,
0.3,0.3381,,,,,
0.33,0.3009,,,,,
0.36,0.3214,,,,,
0.39,0.2581,,,,,
0.42,0.2595,,,,,
0.45,0.2391,,,,,
0.48,0.2094,,,,,
0.51,0.2197,,,,,
0.54,0.2511,,,,,
0.57,0.2457,,,,,
0.6,0.2259,,,,,
0.63,0.2137,,,,,
0.66,0.2735,,,,,
0.69,0.2248,,,,,
0.72,0.2563,,,,,
0.75,0.24,,,,,
0.78,0.2272,,,,,
0.81,0.2069,,,,,
0.84,0.2182,,,,,
0.87,0.1887,,,,,
0.9,0.2061,,,,,
0.93,0.1938,,,,,
0.96,0.1697,,,,,
0.99,0.2489,,,,,
1.0,,0.31381478905677795,0.255625,0.359402460456942,0.2987582176771366,0.9110710485873035
1.02,0.1954,,,,,
1.05,0.179,,,,,
1.08,0.1823,,,,,
1.11,0.1447,,,,,
1.14,0.1726,,,,,
1.17,0.1619,,,,,
1.2,0.1698,,,,,
1.23,0.1694,,,,,
1.26,0.1339,,,,,
1.29,0.172,,,,,
1.32,0.1688,,,,,
1.35,0.1568,,,,,
1.39,0.1678,,,,,
1.42,0.1588,,,,,
1.45,0.1536,,,,,
1.48,0.1533,,,,,
1.51,0.1258,,,,,
1.54,0.13,,,,,
1.57,0.1516,,,,,
1.6,0.1823,,,,,
1.63,0.164,,,,,
1.66,0.1758,,,,,
1.69,0.1469,,,,,
1.72,0.1349,,,,,
1.75,0.16,,,,,
1.78,0.1581,,,,,
1.81,0.1514,,,,,
1.84,0.1745,,,,,
1.87,0.1512,,,,,
1.9,0.2035,,,,,
1.93,0.1435,,,,,
1.96,0.1863,,,,,
1.99,0.1507,,,,,
2.0,,0.2704940438270569,0.4112718964204113,0.47451669595782076,0.4406364749082008,0.9288923040548528
2.02,0.1132,,,,,
2.05,0.1056,,,,,
2.08,0.0951,,,,,
2.11,0.0951,,,,,
2.14,0.104,,,,,
2.17,0.0984,,,,,
2.2,0.1102,,,,,
2.23,0.1225,,,,,
2.26,0.1157,,,,,
2.29,0.0942,,,,,
2.32,0.0991,,,,,
2.35,0.1322,,,,,
2.38,0.103,,,,,
2.41,0.1063,,,,,
2.44,0.144,,,,,
2.47,0.1106,,,,,
2.5,0.1363,,,,,
2.53,0.1004,,,,,
2.56,0.0661,,,,,
2.59,0.0905,,,,,
2.62,0.0943,,,,,
2.65,0.1267,,,,,
2.68,0.1141,,,,,
2.71,0.1179,,,,,
2.74,0.112,,,,,
2.77,0.1109,,,,,
2.8,0.0997,,,,,
2.83,0.14,,,,,
2.86,0.0998,,,,,
