label,precision,recall,f1-score,support
location,0.6714165968147527,0.7101063829787234,0.6902197328737614,1128
micro avg,0.6714165968147527,0.7101063829787234,0.6902197328737614,1128
macro avg,0.6714165968147527,0.7101063829787234,0.6902197328737614,1128
weighted avg,0.6714165968147527,0.7101063829787234,0.6902197328737614,1128
