best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
18.0,D:/Jessy/similar/runs_ratio_exp\DLR_50_SYN_60_seed11\checkpoint-9450,1884.5123760700226,0.0003684285329654813,0.9980555255482337,0.9985948984003459,0.9983251391215084,0.9999159510835306,0.4945743680000305,0.5281173594132029,0.5988909426987061,0.5612819402338675,0.9349416944312232,0.4801228940486908,0.47376664056382145,0.546028880866426,0.5073375262054507,0.9343065693430657,0.5,0.6,11,3717,2230,743,744,6168,8398
