best_epoch_by_valid_f1_curve_only,best_valid_f1_from_curve_only,note,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
20.0,0.6301657226767359,No checkpoint saved. Final epoch model was evaluated.,3398.3128423690796,0.00012458112905733287,0.9988917913401409,0.9992872980677858,0.9990895055619334,0.9999561671918175,0.4322017729282379,0.5984063745019921,0.6654851572884359,0.6301657226767359,0.9496854410518019,0.4344692528247833,0.5887096774193549,0.6639381537062301,0.6240649711476812,0.9494742774095001,1.0,0.6,110,7434,4460,1486,1488,6558,11018
