label,precision,recall,f1-score,support
location,0.6433915211970075,0.7173308619091752,0.6783523225241016,1079
micro avg,0.6433915211970075,0.7173308619091752,0.6783523225241016,1079
macro avg,0.6433915211970075,0.7173308619091752,0.6783523225241016,1079
weighted avg,0.6433915211970075,0.7173308619091752,0.6783523225241016,1079
