epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.04,1.7478,,,,,
0.07,0.7244,,,,,
0.11,0.5679,,,,,
0.14,0.5137,,,,,
0.18,0.4458,,,,,
0.22,0.4401,,,,,
0.25,0.4018,,,,,
0.29,0.4111,,,,,
0.32,0.41,,,,,
0.36,0.3737,,,,,
0.39,0.365,,,,,
0.43,0.3852,,,,,
0.47,0.3633,,,,,
0.5,0.3244,,,,,
0.54,0.3435,,,,,
0.57,0.3181,,,,,
0.61,0.3428,,,,,
0.65,0.3149,,,,,
0.68,0.3432,,,,,
0.72,0.3028,,,,,
0.75,0.2972,,,,,
0.79,0.2937,,,,,
0.83,0.3337,,,,,
0.86,0.2735,,,,,
0.9,0.3272,,,,,
0.93,0.2877,,,,,
0.97,0.2625,,,,,
1.0,0.2546,0.27589425444602966,0.3675989829277152,0.45158411423471667,0.4052863436123348,0.9267088136853849
1.04,0.258,,,,,
1.08,0.2488,,,,,
1.11,0.2413,,,,,
1.15,0.2381,,,,,
1.18,0.2378,,,,,
1.22,0.2123,,,,,
1.26,0.1883,,,,,
1.29,0.2201,,,,,
1.33,0.2316,,,,,
1.36,0.2071,,,,,
1.4,0.241,,,,,
1.43,0.1767,,,,,
1.47,0.2061,,,,,
1.51,0.2392,,,,,
1.54,0.241,,,,,
1.58,0.2124,,,,,
1.61,0.208,,,,,
1.65,0.24,,,,,
1.69,0.175,,,,,
1.72,0.1683,,,,,
1.76,0.1888,,,,,
1.79,0.1984,,,,,
1.83,0.1635,,,,,
1.87,0.1688,,,,,
1.9,0.2371,,,,,
1.94,0.2618,,,,,
1.97,0.224,,,,,
2.0,,0.24089035391807556,0.4478244127839815,0.5189647478804106,0.48077718065316244,0.9359910747489774
2.01,0.1542,,,,,
2.04,0.1224,,,,,
2.08,0.1697,,,,,
2.12,0.1377,,,,,
2.15,0.1585,,,,,
2.19,0.1584,,,,,
2.22,0.1554,,,,,
2.26,0.1707,,,,,
2.3,0.1803,,,,,
2.33,0.1431,,,,,
2.37,0.1523,,,,,
2.4,0.1168,,,,,
2.44,0.179,,,,,
