best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
11.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_100_SYN_30_seed22\checkpoint-5186,4738.233655691147,0.0005777935148216784,0.9966255404407888,0.9970461019094842,0.9968357768167915,0.999819612541353,0.2658623158931732,0.6739039665970773,0.7329700272479565,0.702197085055471,0.9606098921532168,0.2706015408039093,0.6644125105663568,0.7194508009153318,0.6908371786420566,0.9592302038489807,1.0,0.3,22,7434,4460,1486,1488,3084,7544
