best_epoch_by_valid_f1_curve_only,best_valid_f1_from_curve_only,note,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
14.0,0.618189527241891,No checkpoint saved. Final epoch model was evaluated.,3476.220542192459,0.0001175951911136508,0.9988067775037786,0.9990451941438574,0.9989259715979156,0.9999595610350354,0.4426940977573395,0.5756487025948104,0.6469268730372364,0.6092099704267004,0.9465938582937038,0.43413296341896057,0.5764430577223089,0.6568888888888889,0.6140423764021604,0.9477620871230253,1.0,0.6,55,7434,4460,1486,1488,6558,11018
