epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,1.7676,,,,,
0.06,0.5271,,,,,
0.09,0.4807,,,,,
0.12,0.4087,,,,,
0.15,0.3706,,,,,
0.18,0.435,,,,,
0.21,0.3513,,,,,
0.24,0.2781,,,,,
0.27,0.3237,,,,,
0.3,0.2981,,,,,
0.33,0.2601,,,,,
0.36,0.2887,,,,,
0.39,0.2976,,,,,
0.42,0.217,,,,,
0.45,0.2743,,,,,
0.48,0.3057,,,,,
0.51,0.2608,,,,,
0.54,0.2001,,,,,
0.57,0.3024,,,,,
0.6,0.2537,,,,,
0.63,0.2016,,,,,
0.66,0.2373,,,,,
0.69,0.2887,,,,,
0.72,0.2122,,,,,
0.75,0.2993,,,,,
0.78,0.2428,,,,,
0.81,0.2,,,,,
0.84,0.2808,,,,,
0.87,0.2067,,,,,
0.9,0.2243,,,,,
0.93,0.2606,,,,,
0.96,0.235,,,,,
0.99,0.2127,,,,,
1.0,,0.2985195517539978,0.35082458770614694,0.43253234750462105,0.3874172185430464,0.9197405997144217
1.02,0.1908,,,,,
1.05,0.1492,,,,,
1.08,0.1782,,,,,
1.11,0.2019,,,,,
1.14,0.1782,,,,,
1.17,0.1778,,,,,
1.2,0.1839,,,,,
1.23,0.1598,,,,,
1.26,0.1832,,,,,
1.29,0.1283,,,,,
1.32,0.1437,,,,,
1.35,0.18,,,,,
1.39,0.2064,,,,,
1.42,0.1794,,,,,
1.45,0.1699,,,,,
1.48,0.1663,,,,,
1.51,0.1654,,,,,
1.54,0.1794,,,,,
1.57,0.1582,,,,,
1.6,0.1479,,,,,
1.63,0.1503,,,,,
1.66,0.1664,,,,,
1.69,0.1728,,,,,
1.72,0.1348,,,,,
1.75,0.1211,,,,,
1.78,0.1454,,,,,
1.81,0.1745,,,,,
1.84,0.1685,,,,,
1.87,0.1535,,,,,
1.9,0.1908,,,,,
1.93,0.1553,,,,,
1.96,0.1661,,,,,
1.99,0.1637,,,,,
2.0,,0.2754203677177429,0.4126365054602184,0.488909426987061,0.4475465313028765,0.9288731556401714
2.02,0.1086,,,,,
2.05,0.0945,,,,,
2.08,0.0978,,,,,
2.11,0.1302,,,,,
2.14,0.1284,,,,,
2.17,0.092,,,,,
2.2,0.0904,,,,,
2.23,0.1037,,,,,
2.26,0.1303,,,,,
2.29,0.105,,,,,
2.32,0.1492,,,,,
2.35,0.1182,,,,,
2.38,0.0952,,,,,
2.41,0.1003,,,,,
2.44,0.1236,,,,,
2.47,0.111,,,,,
2.5,0.0905,,,,,
2.53,0.1093,,,,,
2.56,0.0987,,,,,
2.59,0.154,,,,,
2.62,0.0968,,,,,
2.65,0.1136,,,,,
2.68,0.1348,,,,,
2.71,0.0941,,,,,
2.74,0.1269,,,,,
2.77,0.1021,,,,,
2.8,0.1118,,,,,
2.83,0.1271,,,,,
2.86,0.1158,,,,,
2.89,0.1152,,,,,
2.92,0.1119,,,,,
2.95,0.1283,,,,,
2.98,0.1062,,,,,
3.0,,0.2953720688819885,0.44761904761904764,0.5212569316081331,0.4816396242527754,0.9315207044264636
3.01,0.1128,,,,,
3.04,0.0911,,,,,
3.07,0.0836,,,,,
3.1,0.0866,,,,,
3.13,0.0578,,,,,
3.16,0.0851,,,,,
3.19,0.093,,,,,
3.22,0.0697,,,,,
3.25,0.0926,,,,,
3.28,0.0689,,,,,
3.31,0.0797,,,,,
3.34,0.0974,,,,,
3.37,0.069,,,,,
3.4,0.0752,,,,,
3.43,0.0821,,,,,
3.46,0.0749,,,,,
3.49,0.0887,,,,,
3.52,0.083,,,,,
3.55,0.064,,,,,
3.58,0.07,,,,,
3.61,0.0627,,,,,
3.64,0.0782,,,,,
3.67,0.081,,,,,
3.7,0.0999,,,,,
3.73,0.0449,,,,,
3.76,0.0705,,,,,
3.79,0.0956,,,,,
3.82,0.0779,,,,,
3.85,0.0718,,,,,
3.88,0.0571,,,,,
3.91,0.0906,,,,,
3.94,0.0519,,,,,
3.97,0.0522,,,,,
4.0,0.0673,0.326164573431015,0.44108761329305135,0.5397412199630314,0.485453034081463,0.9295276059019515
4.03,0.0456,,,,,
4.06,0.0592,,,,,
4.09,0.0488,,,,,
4.12,0.0469,,,,,
4.16,0.0408,,,,,
4.19,0.056,,,,,
4.22,0.0301,,,,,
4.25,0.0507,,,,,
4.28,0.0564,,,,,
4.31,0.0479,,,,,
4.34,0.0579,,,,,
4.37,0.0419,,,,,
4.4,0.0389,,,,,
4.43,0.0368,,,,,
4.46,0.045,,,,,
4.49,0.0553,,,,,
4.52,0.0657,,,,,
4.55,0.0484,,,,,
4.58,0.0506,,,,,
4.61,0.0649,,,,,
4.64,0.0468,,,,,
4.67,0.0736,,,,,
4.7,0.0527,,,,,
4.73,0.0506,,,,,
4.76,0.0655,,,,,
4.79,0.0481,,,,,
4.82,0.041,,,,,
4.85,0.0525,,,,,
4.88,0.0719,,,,,
4.91,0.0582,,,,,
4.94,0.0437,,,,,
4.97,0.0541,,,,,
5.0,0.0373,0.34254810214042664,0.48697068403908794,0.5526802218114603,0.5177489177489176,0.9349416944312232
5.03,0.0375,,,,,
5.06,0.0286,,,,,
5.09,0.0322,,,,,
5.12,0.0286,,,,,
5.15,0.0276,,,,,
5.18,0.0267,,,,,
5.21,0.0262,,,,,
5.24,0.0302,,,,,
5.27,0.0429,,,,,
5.3,0.032,,,,,
5.33,0.0527,,,,,
5.36,0.0264,,,,,
5.39,0.0419,,,,,
5.42,0.0311,,,,,
5.45,0.0252,,,,,
5.48,0.0379,,,,,
5.51,0.0326,,,,,
5.54,0.037,,,,,
5.57,0.0299,,,,,
5.6,0.0294,,,,,
5.63,0.0206,,,,,
5.66,0.0238,,,,,
5.69,0.0347,,,,,
5.72,0.0233,,,,,
5.75,0.0532,,,,,
5.78,0.0321,,,,,
5.81,0.0441,,,,,
5.84,0.0408,,,,,
5.87,0.0279,,,,,
5.9,0.0335,,,,,
5.93,0.0279,,,,,
5.96,0.0276,,,,,
5.99,0.0238,,,,,
6.0,,0.3731410503387451,0.48602878916172737,0.5304990757855823,0.5072912063632347,0.9339005235602095
6.02,0.0167,,,,,
6.05,0.0203,,,,,
6.08,0.0278,,,,,
6.11,0.0164,,,,,
6.14,0.0171,,,,,
6.17,0.0298,,,,,
6.2,0.0226,,,,,
6.23,0.0257,,,,,
6.26,0.0219,,,,,
6.29,0.0263,,,,,
6.32,0.0217,,,,,
6.35,0.0277,,,,,
6.38,0.0238,,,,,
6.41,0.0177,,,,,
6.44,0.0143,,,,,
6.47,0.0113,,,,,
6.5,0.0152,,,,,
6.53,0.0164,,,,,
6.56,0.0118,,,,,
6.59,0.0226,,,,,
6.62,0.0146,,,,,
6.65,0.0268,,,,,
6.68,0.031,,,,,
6.71,0.0196,,,,,
6.74,0.0321,,,,,
6.77,0.033,,,,,
6.8,0.0234,,,,,
6.83,0.0278,,,,,
6.86,0.0151,,,,,
6.89,0.0272,,,,,
6.93,0.0315,,,,,
6.96,0.03,,,,,
6.99,0.0262,,,,,
7.0,,0.372149258852005,0.4768627450980392,0.5619223659889094,0.5159100551548579,0.9330378391242266
7.02,0.0172,,,,,
7.05,0.006,,,,,
7.08,0.0206,,,,,
7.11,0.01,,,,,
7.14,0.0124,,,,,
7.17,0.0087,,,,,
7.2,0.0117,,,,,
7.23,0.0124,,,,,
7.26,0.0161,,,,,
7.29,0.0164,,,,,
7.32,0.0158,,,,,
7.35,0.0082,,,,,
7.38,0.0145,,,,,
7.41,0.0225,,,,,
7.44,0.0132,,,,,
7.47,0.0289,,,,,
7.5,0.0187,,,,,
7.53,0.0163,,,,,
7.56,0.0242,,,,,
7.59,0.0208,,,,,
7.62,0.0184,,,,,
7.65,0.0119,,,,,
7.68,0.0127,,,,,
7.71,0.0108,,,,,
7.74,0.0136,,,,,
7.77,0.0123,,,,,
7.8,0.0176,,,,,
7.83,0.0273,,,,,
7.86,0.017,,,,,
7.89,0.0281,,,,,
7.92,0.03,,,,,
7.95,0.0177,,,,,
7.98,0.0139,,,,,
8.0,,0.4023032486438751,0.4892430278884462,0.5674676524953789,0.5254599914420197,0.9343764873869586
8.01,0.0232,,,,,
8.04,0.0062,,,,,
8.07,0.0084,,,,,
8.1,0.0055,,,,,
8.13,0.0066,,,,,
8.16,0.0125,,,,,
8.19,0.0087,,,,,
8.22,0.0089,,,,,
8.25,0.0104,,,,,
8.28,0.0076,,,,,
8.31,0.0056,,,,,
8.34,0.0126,,,,,
8.37,0.0106,,,,,
8.4,0.0175,,,,,
8.43,0.008,,,,,
8.46,0.0146,,,,,
8.49,0.0083,,,,,
8.52,0.0086,,,,,
8.55,0.0052,,,,,
8.58,0.0136,,,,,
8.61,0.0126,,,,,
8.64,0.0083,,,,,
8.67,0.0069,,,,,
8.7,0.0121,,,,,
8.73,0.0097,,,,,
8.76,0.0102,,,,,
8.79,0.0107,,,,,
8.82,0.0208,,,,,
8.85,0.0185,,,,,
8.88,0.0049,,,,,
8.91,0.0192,,,,,
8.94,0.0127,,,,,
8.97,0.0131,,,,,
9.0,0.0079,0.41423940658569336,0.47877358490566035,0.5628465804066544,0.5174171622769754,0.9337220371251785
9.03,0.0071,,,,,
9.06,0.0057,,,,,
9.09,0.0133,,,,,
9.12,0.0054,,,,,
9.15,0.011,,,,,
9.18,0.0092,,,,,
9.21,0.0042,,,,,
9.24,0.0035,,,,,
9.27,0.0141,,,,,
9.3,0.0051,,,,,
9.33,0.0098,,,,,
9.36,0.0086,,,,,
9.39,0.0043,,,,,
9.42,0.0087,,,,,
9.45,0.0092,,,,,
9.48,0.0059,,,,,
