label,precision,recall,f1-score,support
location,0.7188552188552189,0.7642058165548098,0.7408371286055085,2235
micro avg,0.7188552188552189,0.7642058165548098,0.7408371286055085,2235
macro avg,0.7188552188552189,0.7642058165548098,0.7408371286055085,2235
weighted avg,0.7188552188552189,0.7642058165548098,0.7408371286055085,2235
