epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,0.5713,,,,,
0.06,0.1875,,,,,
0.09,0.1587,,,,,
0.12,0.1435,,,,,
0.15,0.1289,,,,,
0.18,0.1387,,,,,
0.21,0.1312,,,,,
0.24,0.1,,,,,
0.27,0.1194,,,,,
0.3,0.0965,,,,,
0.33,0.0861,,,,,
0.36,0.0877,,,,,
0.39,0.1085,,,,,
0.42,0.0917,,,,,
0.45,0.117,,,,,
0.48,0.1038,,,,,
0.51,0.1045,,,,,
0.54,0.086,,,,,
0.57,0.1149,,,,,
0.6,0.083,,,,,
0.63,0.0772,,,,,
0.66,0.1015,,,,,
0.69,0.139,,,,,
0.72,0.0729,,,,,
0.75,0.1217,,,,,
0.78,0.118,,,,,
0.81,0.0783,,,,,
0.84,0.1063,,,,,
0.87,0.0718,,,,,
0.9,0.0914,,,,,
0.93,0.102,,,,,
0.96,0.0962,,,,,
0.99,0.1059,,,,,
1.0,,0.14474396407604218,0.5129209083790133,0.6156015037593985,0.5595899188381034,0.9480306996668253
1.02,0.0659,,,,,
1.05,0.0447,,,,,
1.08,0.0678,,,,,
1.11,0.0684,,,,,
1.14,0.0598,,,,,
1.17,0.0464,,,,,
1.2,0.053,,,,,
1.23,0.0567,,,,,
1.26,0.0494,,,,,
1.29,0.0373,,,,,
1.32,0.0465,,,,,
1.35,0.0649,,,,,
1.39,0.095,,,,,
1.42,0.0646,,,,,
1.45,0.0621,,,,,
1.48,0.0651,,,,,
1.51,0.06,,,,,
1.54,0.0759,,,,,
1.57,0.0528,,,,,
1.6,0.053,,,,,
1.63,0.0452,,,,,
1.66,0.0612,,,,,
1.69,0.067,,,,,
1.72,0.0513,,,,,
1.75,0.0421,,,,,
1.78,0.0462,,,,,
1.81,0.0714,,,,,
1.84,0.0571,,,,,
1.87,0.0599,,,,,
1.9,0.0596,,,,,
1.93,0.0422,,,,,
1.96,0.0705,,,,,
1.99,0.0589,,,,,
2.0,,0.14435169100761414,0.5753064798598949,0.6174812030075187,0.5956482320942882,0.9523441218467397
2.02,0.0323,,,,,
2.05,0.0289,,,,,
2.08,0.0321,,,,,
2.11,0.0253,,,,,
2.14,0.0346,,,,,
2.17,0.0354,,,,,
2.2,0.0244,,,,,
2.23,0.0386,,,,,
2.26,0.0346,,,,,
2.29,0.0261,,,,,
2.32,0.041,,,,,
2.35,0.0408,,,,,
2.38,0.0272,,,,,
2.41,0.0363,,,,,
2.44,0.0442,,,,,
2.47,0.0268,,,,,
2.5,0.0368,,,,,
2.53,0.0307,,,,,
2.56,0.0184,,,,,
2.59,0.0513,,,,,
2.62,0.0315,,,,,
2.65,0.0325,,,,,
2.68,0.0406,,,,,
2.71,0.0194,,,,,
2.74,0.0445,,,,,
2.77,0.0305,,,,,
2.8,0.0404,,,,,
2.83,0.0398,,,,,
2.86,0.0468,,,,,
2.89,0.0344,,,,,
2.92,0.0368,,,,,
2.95,0.0245,,,,,
2.98,0.032,,,,,
