epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,2.1138,,,,,
0.04,0.4943,,,,,
0.05,0.2695,,,,,
0.07,0.3233,,,,,
0.09,0.2432,,,,,
0.11,0.2563,,,,,
0.13,0.1876,,,,,
0.15,0.2172,,,,,
0.16,0.1825,,,,,
0.18,0.1703,,,,,
0.2,0.1869,,,,,
0.22,0.1618,,,,,
0.24,0.1627,,,,,
0.25,0.1703,,,,,
0.27,0.1555,,,,,
0.29,0.1766,,,,,
0.31,0.1129,,,,,
0.33,0.1712,,,,,
0.35,0.1722,,,,,
0.36,0.1597,,,,,
0.38,0.1192,,,,,
0.4,0.1622,,,,,
0.42,0.1514,,,,,
0.44,0.1425,,,,,
0.46,0.1095,,,,,
0.47,0.116,,,,,
0.49,0.1268,,,,,
0.51,0.1485,,,,,
0.53,0.1319,,,,,
0.55,0.1138,,,,,
0.56,0.1489,,,,,
0.58,0.1154,,,,,
0.6,0.1071,,,,,
0.62,0.1321,,,,,
0.64,0.1074,,,,,
0.66,0.1278,,,,,
0.67,0.1247,,,,,
0.69,0.1453,,,,,
0.71,0.1078,,,,,
0.73,0.1341,,,,,
0.75,0.0819,,,,,
0.76,0.0856,,,,,
0.78,0.1099,,,,,
0.8,0.0989,,,,,
0.82,0.1347,,,,,
0.84,0.134,,,,,
0.86,0.1224,,,,,
0.87,0.1023,,,,,
0.89,0.103,,,,,
0.91,0.0855,,,,,
0.93,0.1396,,,,,
0.95,0.1027,,,,,
0.96,0.102,,,,,
0.98,0.0952,,,,,
1.0,0.0983,0.2965557873249054,0.36363636363636365,0.4214417744916821,0.3904109589041096,0.9243514992860543
1.02,0.0773,,,,,
1.04,0.0715,,,,,
1.06,0.0619,,,,,
1.07,0.0823,,,,,
1.09,0.066,,,,,
1.11,0.0968,,,,,
1.13,0.0898,,,,,
1.15,0.0997,,,,,
1.17,0.0772,,,,,
1.18,0.0832,,,,,
1.2,0.0649,,,,,
1.22,0.0629,,,,,
1.24,0.0611,,,,,
1.26,0.0888,,,,,
1.27,0.0826,,,,,
1.29,0.0784,,,,,
1.31,0.1019,,,,,
1.33,0.0969,,,,,
1.35,0.0625,,,,,
1.37,0.0673,,,,,
1.38,0.0683,,,,,
1.4,0.0889,,,,,
1.42,0.0802,,,,,
1.44,0.0752,,,,,
1.46,0.0956,,,,,
1.47,0.1238,,,,,
1.49,0.1092,,,,,
1.51,0.0903,,,,,
1.53,0.0826,,,,,
1.55,0.0621,,,,,
1.57,0.0897,,,,,
1.58,0.0999,,,,,
1.6,0.0692,,,,,
1.62,0.0935,,,,,
1.64,0.0592,,,,,
1.66,0.0675,,,,,
1.68,0.1031,,,,,
1.69,0.066,,,,,
1.71,0.1038,,,,,
1.73,0.0657,,,,,
1.75,0.0861,,,,,
1.77,0.097,,,,,
1.78,0.0943,,,,,
1.8,0.0797,,,,,
1.82,0.0758,,,,,
1.84,0.0713,,,,,
1.86,0.0996,,,,,
1.88,0.0781,,,,,
1.89,0.0794,,,,,
1.91,0.0845,,,,,
1.93,0.0699,,,,,
1.95,0.073,,,,,
1.97,0.1058,,,,,
1.98,0.076,,,,,
2.0,0.0884,0.26841986179351807,0.4541631623212784,0.49907578558225507,0.47556142668428003,0.9353284150404569
2.02,0.0634,,,,,
2.04,0.0664,,,,,
2.06,0.0543,,,,,
2.08,0.0603,,,,,
2.09,0.052,,,,,
2.11,0.0494,,,,,
2.13,0.0553,,,,,
2.15,0.0396,,,,,
2.17,0.0378,,,,,
2.18,0.0512,,,,,
2.2,0.0576,,,,,
2.22,0.0513,,,,,
2.24,0.0607,,,,,
2.26,0.0429,,,,,
2.28,0.0384,,,,,
2.29,0.0583,,,,,
2.31,0.0634,,,,,
2.33,0.0582,,,,,
2.35,0.056,,,,,
2.37,0.0704,,,,,
2.39,0.0434,,,,,
2.4,0.0487,,,,,
2.42,0.0618,,,,,
2.44,0.0269,,,,,
2.46,0.0423,,,,,
2.48,0.0724,,,,,
2.49,0.0574,,,,,
2.51,0.0405,,,,,
2.53,0.0643,,,,,
2.55,0.0438,,,,,
2.57,0.0578,,,,,
2.59,0.0596,,,,,
2.6,0.051,,,,,
2.62,0.0409,,,,,
2.64,0.0554,,,,,
2.66,0.0462,,,,,
2.68,0.0389,,,,,
2.69,0.0635,,,,,
2.71,0.0487,,,,,
2.73,0.0441,,,,,
2.75,0.0478,,,,,
2.77,0.0612,,,,,
2.79,0.0531,,,,,
2.8,0.0518,,,,,
2.82,0.0447,,,,,
2.84,0.0642,,,,,
2.86,0.0604,,,,,
2.88,0.0606,,,,,
2.89,0.0467,,,,,
2.91,0.0414,,,,,
2.93,0.0427,,,,,
2.95,0.0671,,,,,
2.97,0.0473,,,,,
2.99,0.0622,,,,,
3.0,0.0406,0.28236913681030273,0.5058724832214765,0.5573012939001848,0.5303430079155673,0.9412779628748215
3.02,0.0335,,,,,
3.04,0.0304,,,,,
3.06,0.0334,,,,,
3.08,0.0329,,,,,
3.1,0.0481,,,,,
3.11,0.0218,,,,,
3.13,0.0242,,,,,
3.15,0.0282,,,,,
3.17,0.056,,,,,
3.19,0.0217,,,,,
3.2,0.0562,,,,,
3.22,0.0381,,,,,
3.24,0.0381,,,,,
3.26,0.0432,,,,,
3.28,0.0318,,,,,
3.3,0.0245,,,,,
3.31,0.0358,,,,,
3.33,0.0292,,,,,
3.35,0.0257,,,,,
3.37,0.0375,,,,,
3.39,0.0412,,,,,
3.4,0.0249,,,,,
3.42,0.0258,,,,,
3.44,0.0242,,,,,
3.46,0.0364,,,,,
3.48,0.03,,,,,
3.5,0.0393,,,,,
3.51,0.0358,,,,,
3.53,0.033,,,,,
3.55,0.0377,,,,,
3.57,0.0284,,,,,
3.59,0.0399,,,,,
3.6,0.0433,,,,,
3.62,0.0351,,,,,
3.64,0.0265,,,,,
3.66,0.0347,,,,,
3.68,0.0402,,,,,
3.7,0.0337,,,,,
3.71,0.0278,,,,,
3.73,0.0464,,,,,
3.75,0.0435,,,,,
3.77,0.036,,,,,
3.79,0.0367,,,,,
3.81,0.0437,,,,,
3.82,0.0276,,,,,
3.84,0.0428,,,,,
3.86,0.0213,,,,,
3.88,0.045,,,,,
3.9,0.0374,,,,,
3.91,0.042,,,,,
3.93,0.0255,,,,,
3.95,0.0305,,,,,
3.97,0.0316,,,,,
3.99,0.0426,,,,,
4.0,,0.30237579345703125,0.5282534246575342,0.5702402957486137,0.5484444444444444,0.9397310804378867
4.01,0.0407,,,,,
4.02,0.0213,,,,,
4.04,0.0167,,,,,
4.06,0.0226,,,,,
4.08,0.0217,,,,,
4.1,0.0134,,,,,
4.11,0.0202,,,,,
4.13,0.0222,,,,,
4.15,0.0255,,,,,
4.17,0.0311,,,,,
4.19,0.0148,,,,,
4.21,0.0269,,,,,
4.22,0.0342,,,,,
4.24,0.0319,,,,,
4.26,0.0229,,,,,
4.28,0.0213,,,,,
4.3,0.0185,,,,,
4.31,0.018,,,,,
4.33,0.0283,,,,,
4.35,0.0184,,,,,
4.37,0.0272,,,,,
4.39,0.0322,,,,,
4.41,0.0273,,,,,
4.42,0.0212,,,,,
4.44,0.0187,,,,,
4.46,0.0259,,,,,
4.48,0.0161,,,,,
4.5,0.0192,,,,,
4.52,0.0213,,,,,
4.53,0.0198,,,,,
4.55,0.0318,,,,,
4.57,0.0246,,,,,
4.59,0.0146,,,,,
4.61,0.0308,,,,,
