epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,688,0.14871598780155182,0.5203619909502263,0.6020942408376964,0.558252427184466,0.944784720755514
2.0,1377,0.14207123219966888,0.6153846153846154,0.6561954624781849,0.6351351351351352,0.9562501885767734
3.0,2066,0.17502890527248383,0.6347402597402597,0.6823734729493892,0.657695542472666,0.956763117400356
4.0,2755,0.17269964516162872,0.6317114093959731,0.6570680628272252,0.6441402908468777,0.9557674320369309
5.0,3443,0.19551312923431396,0.659303313508921,0.6771378708551483,0.6681015927679724,0.956551911414175
6.0,4132,0.19575966894626617,0.6624895572263994,0.6919720767888308,0.6769099445155783,0.9581812147361434
7.0,4821,0.2737499177455902,0.6596638655462185,0.6849912739965096,0.6720890410958905,0.958875177262167
8.0,5510,0.2576659023761749,0.6497175141242938,0.7024432809773123,0.6750524109014675,0.9594484506532299
9.0,6198,0.2922787070274353,0.6577017114914425,0.7041884816753927,0.6801517067003793,0.9589053495459071
10.0,6887,0.29520589113235474,0.6589595375722543,0.6963350785340314,0.677131947390751,0.9599312071930725
11.0,7576,0.283846378326416,0.6594202898550725,0.7146596858638743,0.6859296482412061,0.9578493196150016
12.0,8265,0.3411746025085449,0.6669557675628794,0.6710296684118674,0.6689865158764681,0.9581208701686631
13.0,8953,0.32080671191215515,0.6642394822006472,0.7164048865619547,0.6893366918555835,0.9581510424524032
14.0,9642,0.3355330228805542,0.6630705394190871,0.6972076788830716,0.679710761378137,0.9584527652898048
15.0,10331,0.35143566131591797,0.6614497528830313,0.7006980802792321,0.6805084745762712,0.9597200012068914
16.0,11020,0.35624438524246216,0.668026101141925,0.7146596858638743,0.6905564924114671,0.9598406903418519
17.0,11708,0.3542599678039551,0.6751854905193735,0.7146596858638743,0.6943620178041543,0.9598406903418519
18.0,12397,0.37232881784439087,0.6752278376139188,0.7111692844677138,0.692732681682958,0.9594786229369701
19.0,13086,0.3654972314834595,0.6666666666666666,0.7120418848167539,0.6886075949367089,0.9602027577467338
19.98,13760,0.36978721618652344,0.6751435602953241,0.7181500872600349,0.6959830866807611,0.9601122408955134
