label,precision,recall,f1-score,support
location,0.6816220880069025,0.7194899817850637,0.7000443066016836,1098
micro avg,0.6816220880069025,0.7194899817850637,0.7000443066016836,1098
macro avg,0.6816220880069025,0.7194899817850637,0.7000443066016836,1098
weighted avg,0.6816220880069025,0.7194899817850637,0.7000443066016836,1098
