best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
12.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_50_SYN_30_seed11\checkpoint-3990,3045.233473300934,0.0002545878814999014,0.9979186679474864,0.9980784627702162,0.997998558962453,0.9999012879327095,0.31138917803764343,0.6599825632083697,0.7114661654135338,0.6847580280416101,0.9564493098524512,0.30698075890541077,0.6208368915456874,0.6719038817005545,0.6453617399023525,0.9560535681968994,0.5,0.3,11,3717,2230,743,744,3084,5314
