best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
10.0,D:/Jessy/similar/runs_ratio_exp\DLR_50_SYN_60_seed22\checkpoint-5250,1065.3899302482605,0.0037184497341513634,0.9812398921832884,0.98559670781893,0.9834134745259063,0.9989936639398582,0.4009263515472412,0.47604790419161674,0.5588752196836555,0.5141471301535974,0.9329412460101667,0.4181393086910248,0.4646302250803859,0.5341959334565619,0.49699054170249357,0.9343309386830417,0.5,0.6,22,3717,2230,743,744,6168,8398
