best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
17.0,D:/Jessy/similar/runs_ratio_exp\DLR_100_SYN_30_seed11\checkpoint-8015,2510.566946029663,0.0009185228846035898,0.9960367125573634,0.9963484611371936,0.9961925624576227,0.9997408902465634,0.3943466246128082,0.5462382445141066,0.6159964648696421,0.5790238836967809,0.9447180349528557,0.4325931966304779,0.5361305361305362,0.6136060471320587,0.5722579307484967,0.9403031285937546,1.0,0.3,11,7434,4460,1486,1488,3084,7544
