epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1098,0.14129024744033813,0.5409015025041736,0.601113172541744,0.569420035149385,0.9514454366580899
2.0,2197,0.14198575913906097,0.5861774744027304,0.637291280148423,0.6106666666666666,0.9559255335250492
3.0,3295,0.17084749042987823,0.5847723704866562,0.6910946196660482,0.6335034013605442,0.9540487361888905
4.0,4394,0.17886380851268768,0.6317157712305026,0.6762523191094619,0.6532258064516128,0.9576812471621008
5.0,5492,0.18035389482975006,0.6190476190476191,0.7115027829313544,0.6620630125161848,0.9579839564098683
6.0,6591,0.22489039599895477,0.6414777497900923,0.7087198515769945,0.6734244160423093,0.9591645224761617
7.0,7689,0.23583993315696716,0.6681654676258992,0.6892393320964749,0.6785388127853881,0.9592856061752687
8.0,8788,0.27070897817611694,0.6372377622377622,0.6762523191094619,0.6561656165616561,0.9586801876797336
9.0,9886,0.2705601453781128,0.6549413735343383,0.725417439703154,0.6883802816901409,0.9591645224761617
10.0,10985,0.265164852142334,0.6443719412724307,0.7328385899814471,0.685763888888889,0.9587104586045103
11.0,12083,0.2706761956214905,0.6666666666666666,0.7179962894248608,0.6913800803930327,0.9606175268654458
12.0,13182,0.30341774225234985,0.6582388840453357,0.7003710575139147,0.6786516853932584,0.9604964431663388
13.0,14280,0.29248109459877014,0.6661016949152543,0.7291280148423006,0.6961913197519929,0.9601331920690177
14.0,15379,0.30833789706230164,0.6792287467134093,0.7189239332096475,0.6985128436232537,0.9605569850158923
15.0,16477,0.31070753931999207,0.6680602006688964,0.7411873840445269,0.702726473175022,0.9613440290600878
16.0,17576,0.3229296803474426,0.6824849007765315,0.7337662337662337,0.7071971390254804,0.9612229453609807
17.0,18674,0.3511158525943756,0.6706484641638225,0.7291280148423006,0.6986666666666667,0.9612834872105342
18.0,19773,0.3462549149990082,0.6717299578059072,0.738404452690167,0.7034909412284577,0.9613440290600878
19.0,20871,0.3601230978965759,0.6697952218430034,0.7282003710575139,0.6977777777777777,0.9611018616618737
19.99,21960,0.3644877076148987,0.6832460732984293,0.7263450834879406,0.704136690647482,0.9612532162857576
