epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,0.5215,,,,,
0.04,0.2605,,,,,
0.06,0.2311,,,,,
0.08,0.16,,,,,
0.11,0.1497,,,,,
0.13,0.174,,,,,
0.15,0.1666,,,,,
0.17,0.149,,,,,
0.19,0.1272,,,,,
0.21,0.1399,,,,,
0.23,0.1191,,,,,
0.25,0.1323,,,,,
0.28,0.1466,,,,,
0.3,0.1286,,,,,
0.32,0.0973,,,,,
0.34,0.1151,,,,,
0.36,0.1226,,,,,
0.38,0.1354,,,,,
0.4,0.1164,,,,,
0.42,0.1134,,,,,
0.45,0.0865,,,,,
0.47,0.1236,,,,,
0.49,0.1177,,,,,
0.51,0.113,,,,,
0.53,0.0978,,,,,
0.55,0.1339,,,,,
0.57,0.0973,,,,,
0.59,0.075,,,,,
0.62,0.1078,,,,,
0.64,0.0829,,,,,
0.66,0.0977,,,,,
0.68,0.0873,,,,,
0.7,0.0919,,,,,
0.72,0.0797,,,,,
0.74,0.1125,,,,,
0.76,0.0932,,,,,
0.78,0.1251,,,,,
0.81,0.078,,,,,
0.83,0.1014,,,,,
0.85,0.1215,,,,,
0.87,0.0663,,,,,
0.89,0.1105,,,,,
0.91,0.1205,,,,,
0.93,0.0839,,,,,
0.95,0.0935,,,,,
0.98,0.0977,,,,,
1.0,0.1065,0.13425955176353455,0.5849453322119428,0.6316984559491371,0.6074235807860262,0.9531573075492749
1.02,0.0894,,,,,
1.04,0.0533,,,,,
1.06,0.0462,,,,,
1.08,0.0911,,,,,
1.1,0.0665,,,,,
1.12,0.0579,,,,,
1.15,0.0409,,,,,
1.17,0.0734,,,,,
1.19,0.0515,,,,,
1.21,0.0575,,,,,
1.23,0.0434,,,,,
1.25,0.0688,,,,,
1.27,0.0603,,,,,
1.29,0.0741,,,,,
1.31,0.0604,,,,,
1.34,0.0488,,,,,
1.36,0.0673,,,,,
1.38,0.0701,,,,,
1.4,0.0508,,,,,
1.42,0.057,,,,,
1.44,0.0706,,,,,
1.46,0.0744,,,,,
1.48,0.0486,,,,,
1.51,0.0727,,,,,
1.53,0.0625,,,,,
1.55,0.0577,,,,,
1.57,0.0789,,,,,
1.59,0.0772,,,,,
1.61,0.0673,,,,,
1.63,0.0622,,,,,
1.65,0.0647,,,,,
1.68,0.0688,,,,,
1.7,0.0633,,,,,
1.72,0.054,,,,,
1.74,0.0645,,,,,
1.76,0.0716,,,,,
1.78,0.062,,,,,
