label,precision,recall,f1-score,support
location,0.684977111943404,0.7421100090171325,0.7123999134386497,2218
micro avg,0.684977111943404,0.7421100090171325,0.7123999134386497,2218
macro avg,0.684977111943404,0.7421100090171325,0.7123999134386497,2218
weighted avg,0.684977111943404,0.7421100090171325,0.7123999134386497,2218
