label,precision,recall,f1-score,support
location,0.7315056570931244,0.7714547957778798,0.7509492964038419,2179
micro avg,0.7315056570931244,0.7714547957778798,0.7509492964038419,2179
macro avg,0.7315056570931244,0.7714547957778798,0.7509492964038419,2179
weighted avg,0.7315056570931244,0.7714547957778798,0.7509492964038419,2179
