epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1377,0.12062890082597733,0.6023715415019762,0.675531914893617,0.6368575010447138,0.9572672877376354
2.0,2754,0.11373835802078247,0.6419907988289418,0.6804078014184397,0.6606412739401765,0.9614330076497766
3.0,4131,0.1405300348997116,0.6742061765985211,0.6870567375886525,0.6805708013172339,0.9612815269256987
4.0,5509,0.14946992695331573,0.6979472140762464,0.7384751773049646,0.7176394572474694,0.9649170643035674
5.0,6886,0.17104865610599518,0.6854937017472572,0.7477836879432624,0.7152851388594444,0.9649170643035674
6.0,8263,0.1870826929807663,0.6931585415813192,0.75,0.7204598680008515,0.965083693100053
7.0,9640,0.2264256775379181,0.7068669527896996,0.7300531914893617,0.7182730047972088,0.9644323259865182
8.0,11018,0.22778749465942383,0.6993243243243243,0.7340425531914894,0.7162629757785468,0.964023328031508
9.0,12395,0.24164697527885437,0.7071164129987659,0.761968085106383,0.7335182419458075,0.9640384761039158
10.0,13772,0.24909169971942902,0.6933981368975294,0.7588652482269503,0.7246560846560847,0.9646898432174505
11.0,15149,0.24579916894435883,0.7180270624181581,0.7291666666666666,0.7235539916428414,0.9646141028554116
12.0,16527,0.268817275762558,0.705955334987593,0.7566489361702128,0.730423620025674,0.9649776565931986
13.0,17904,0.2924811542034149,0.71714164185453,0.7473404255319149,0.731929672237899,0.9649019162311596
14.0,19281,0.2623462677001953,0.7163621262458472,0.7646276595744681,0.7397084048027446,0.9654472468378399
15.0,20658,0.30795547366142273,0.7172995780590717,0.7535460992907801,0.7349762213575441,0.9651291373172763
16.0,22036,0.2862437665462494,0.7107023411371237,0.7535460992907801,0.7314974182444061,0.9660986139513746
17.0,23413,0.30087554454803467,0.7105045492142267,0.7615248226950354,0.7351305091998288,0.9656138756343255
18.0,24790,0.31191182136535645,0.7161263507896924,0.7637411347517731,0.7391677391677391,0.9660986139513746
19.0,26167,0.31748339533805847,0.7201336675020885,0.7641843971631206,0.741505376344086,0.966643944558055
20.0,27540,0.3177635669708252,0.7237894736842105,0.761968085106383,0.7423882530770892,0.9671741270923275
