epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,0.6888,,,,,
0.04,0.3463,,,,,
0.06,0.2967,,,,,
0.09,0.1991,,,,,
0.11,0.1936,,,,,
0.13,0.1563,,,,,
0.15,0.2004,,,,,
0.17,0.169,,,,,
0.19,0.1459,,,,,
0.21,0.1612,,,,,
0.24,0.1659,,,,,
0.26,0.1178,,,,,
0.28,0.1128,,,,,
0.3,0.1563,,,,,
0.32,0.1224,,,,,
0.34,0.109,,,,,
0.36,0.178,,,,,
0.39,0.1412,,,,,
0.41,0.138,,,,,
0.43,0.1503,,,,,
0.45,0.1102,,,,,
0.47,0.1186,,,,,
0.49,0.1044,,,,,
0.51,0.1192,,,,,
0.54,0.1044,,,,,
0.56,0.0992,,,,,
0.58,0.1334,,,,,
0.6,0.1048,,,,,
0.62,0.118,,,,,
0.64,0.1105,,,,,
0.66,0.1336,,,,,
0.69,0.0976,,,,,
0.71,0.1281,,,,,
0.73,0.0887,,,,,
0.75,0.0885,,,,,
0.77,0.0934,,,,,
0.79,0.129,,,,,
0.82,0.1007,,,,,
0.84,0.0943,,,,,
0.86,0.1058,,,,,
0.88,0.091,,,,,
0.9,0.1266,,,,,
0.92,0.0985,,,,,
0.94,0.1186,,,,,
0.97,0.0895,,,,,
0.99,0.0805,,,,,
1.0,,0.13040146231651306,0.556046605062274,0.6245487364620939,0.5883103081827843,0.953951714611735
1.01,0.119,,,,,
1.03,0.0681,,,,,
1.05,0.0615,,,,,
1.07,0.071,,,,,
1.09,0.0731,,,,,
1.12,0.0419,,,,,
1.14,0.0686,,,,,
1.16,0.0604,,,,,
1.18,0.0759,,,,,
1.2,0.0813,,,,,
1.22,0.0656,,,,,
1.24,0.057,,,,,
1.27,0.0631,,,,,
1.29,0.064,,,,,
1.31,0.078,,,,,
1.33,0.0643,,,,,
1.35,0.068,,,,,
1.37,0.0872,,,,,
1.39,0.0839,,,,,
1.42,0.0788,,,,,
1.44,0.064,,,,,
1.46,0.0693,,,,,
1.48,0.0604,,,,,
1.5,0.0524,,,,,
1.52,0.047,,,,,
1.54,0.0704,,,,,
1.57,0.0954,,,,,
1.59,0.0659,,,,,
1.61,0.0744,,,,,
1.63,0.1027,,,,,
1.65,0.0704,,,,,
1.67,0.0806,,,,,
1.69,0.0722,,,,,
1.72,0.1038,,,,,
1.74,0.0714,,,,,
1.76,0.0918,,,,,
1.78,0.0498,,,,,
1.8,0.0634,,,,,
1.82,0.0661,,,,,
1.84,0.0847,,,,,
1.87,0.0717,,,,,
1.89,0.0979,,,,,
1.91,0.0829,,,,,
1.93,0.0501,,,,,
1.95,0.0519,,,,,
1.97,0.0838,,,,,
1.99,0.0713,,,,,
2.0,,0.13891926407814026,0.5853204172876304,0.7089350180505415,0.6412244897959184,0.9513843012431685
2.02,0.0665,,,,,
2.04,0.0404,,,,,
2.06,0.0479,,,,,
2.08,0.0322,,,,,
2.1,0.0464,,,,,
2.12,0.0355,,,,,
2.14,0.0284,,,,,
2.17,0.0359,,,,,
2.19,0.0431,,,,,
2.21,0.0428,,,,,
2.23,0.0308,,,,,
2.25,0.0774,,,,,
2.27,0.0497,,,,,
2.29,0.0328,,,,,
2.32,0.0324,,,,,
2.34,0.0355,,,,,
2.36,0.0365,,,,,
2.38,0.0668,,,,,
2.4,0.0412,,,,,
2.42,0.071,,,,,
2.45,0.043,,,,,
2.47,0.0355,,,,,
2.49,0.0526,,,,,
2.51,0.0423,,,,,
2.53,0.0336,,,,,
2.55,0.0336,,,,,
2.57,0.0546,,,,,
2.6,0.027,,,,,
2.62,0.0365,,,,,
2.64,0.0552,,,,,
2.66,0.0358,,,,,
2.68,0.0341,,,,,
2.7,0.0429,,,,,
2.72,0.039,,,,,
2.75,0.0551,,,,,
2.77,0.0385,,,,,
2.79,0.0379,,,,,
2.81,0.0423,,,,,
2.83,0.0577,,,,,
2.85,0.0539,,,,,
2.87,0.0316,,,,,
2.9,0.034,,,,,
2.92,0.0435,,,,,
2.94,0.0487,,,,,
2.96,0.042,,,,,
2.98,0.0594,,,,,
3.0,0.0298,0.14348451793193817,0.6396287328490718,0.7152527075812274,0.6753302087771623,0.9594468800672632
3.02,0.0269,,,,,
3.05,0.0205,,,,,
3.07,0.0407,,,,,
3.09,0.0309,,,,,
3.11,0.0318,,,,,
3.13,0.0212,,,,,
3.15,0.0195,,,,,
3.17,0.0235,,,,,
3.2,0.024,,,,,
3.22,0.0207,,,,,
3.24,0.0419,,,,,
3.26,0.014,,,,,
3.28,0.0289,,,,,
3.3,0.0262,,,,,
3.32,0.0266,,,,,
3.35,0.0315,,,,,
3.37,0.0201,,,,,
3.39,0.0254,,,,,
3.41,0.0237,,,,,
3.43,0.0312,,,,,
3.45,0.026,,,,,
3.47,0.0236,,,,,
3.5,0.026,,,,,
3.52,0.0274,,,,,
3.54,0.011,,,,,
3.56,0.024,,,,,
3.58,0.0218,,,,,
3.6,0.0194,,,,,
3.62,0.0208,,,,,
3.65,0.035,,,,,
3.67,0.0347,,,,,
3.69,0.0556,,,,,
3.71,0.0224,,,,,
3.73,0.0353,,,,,
3.75,0.0211,,,,,
3.77,0.0421,,,,,
3.8,0.0241,,,,,
3.82,0.0377,,,,,
3.84,0.008,,,,,
3.86,0.0292,,,,,
3.88,0.0206,,,,,
3.9,0.0391,,,,,
3.92,0.0186,,,,,
3.95,0.0446,,,,,
3.97,0.0156,,,,,
3.99,0.0229,,,,,
4.0,,0.17905215919017792,0.6440957886044592,0.703971119133574,0.6727037516170763,0.9589213861029368
4.01,0.0196,,,,,
4.03,0.0137,,,,,
4.05,0.0124,,,,,
4.08,0.0196,,,,,
4.1,0.0128,,,,,
4.12,0.0339,,,,,
4.14,0.0193,,,,,
4.16,0.0164,,,,,
4.18,0.0084,,,,,
4.2,0.0228,,,,,
4.23,0.0177,,,,,
