epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,1.9879,,,,,
0.03,0.6733,,,,,
0.05,0.4379,,,,,
0.06,0.4062,,,,,
0.08,0.4081,,,,,
0.09,0.3107,,,,,
0.11,0.345,,,,,
0.12,0.2995,,,,,
0.14,0.3699,,,,,
0.15,0.3227,,,,,
0.17,0.2327,,,,,
0.18,0.2527,,,,,
0.2,0.3344,,,,,
0.21,0.3217,,,,,
0.23,0.3077,,,,,
0.24,0.3104,,,,,
0.26,0.2364,,,,,
0.27,0.2484,,,,,
0.29,0.2511,,,,,
0.3,0.2569,,,,,
0.32,0.2318,,,,,
0.33,0.1782,,,,,
0.35,0.2332,,,,,
0.36,0.2189,,,,,
0.38,0.2347,,,,,
0.39,0.2228,,,,,
0.41,0.1987,,,,,
0.42,0.2074,,,,,
0.44,0.2209,,,,,
0.45,0.2684,,,,,
0.47,0.1968,,,,,
0.48,0.2141,,,,,
0.5,0.205,,,,,
0.51,0.215,,,,,
0.53,0.227,,,,,
0.54,0.1989,,,,,
0.56,0.2042,,,,,
0.57,0.1971,,,,,
0.59,0.2312,,,,,
0.6,0.1744,,,,,
0.62,0.178,,,,,
0.63,0.2732,,,,,
0.65,0.2004,,,,,
0.66,0.1967,,,,,
0.68,0.1692,,,,,
0.69,0.1684,,,,,
0.71,0.2388,,,,,
0.72,0.1973,,,,,
0.74,0.1829,,,,,
0.75,0.2112,,,,,
0.77,0.205,,,,,
0.78,0.1718,,,,,
0.8,0.2,,,,,
0.81,0.2429,,,,,
0.83,0.1618,,,,,
0.84,0.1833,,,,,
0.86,0.2029,,,,,
0.87,0.2102,,,,,
0.89,0.1651,,,,,
0.9,0.2049,,,,,
0.92,0.1811,,,,,
0.93,0.2034,,,,,
0.95,0.1538,,,,,
0.96,0.1543,,,,,
0.98,0.2329,,,,,
0.99,0.2135,,,,,
1.0,,0.24404500424861908,0.39536492563126946,0.5050817498895271,0.4435389988358556,0.9311152483334334
1.01,0.1748,,,,,
1.02,0.1156,,,,,
1.04,0.1363,,,,,
1.05,0.1357,,,,,
1.07,0.1314,,,,,
1.08,0.127,,,,,
1.1,0.1909,,,,,
1.11,0.2112,,,,,
1.13,0.1247,,,,,
1.14,0.1513,,,,,
1.16,0.1597,,,,,
1.17,0.1345,,,,,
1.19,0.1348,,,,,
1.2,0.1417,,,,,
1.22,0.1758,,,,,
1.23,0.157,,,,,
1.25,0.1464,,,,,
1.26,0.186,,,,,
1.28,0.1457,,,,,
1.29,0.1599,,,,,
1.31,0.1258,,,,,
1.32,0.098,,,,,
1.34,0.1493,,,,,
1.35,0.1317,,,,,
1.37,0.1126,,,,,
1.39,0.1438,,,,,
1.4,0.1634,,,,,
1.42,0.1353,,,,,
1.43,0.1614,,,,,
1.45,0.1458,,,,,
1.46,0.1465,,,,,
1.48,0.1191,,,,,
1.49,0.122,,,,,
