epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1098,0.14988982677459717,0.5244094488188976,0.581151832460733,0.5513245033112583,0.9467459191986242
2.0,2197,0.20307281613349915,0.6279491833030852,0.6038394415357766,0.6156583629893239,0.9476510877108288
3.0,3295,0.18470779061317444,0.6238455079764903,0.6483420593368238,0.6358579375267437,0.9549226080922065
4.0,4394,0.1981838494539261,0.6467065868263473,0.6596858638743456,0.6531317494600432,0.9573665630751591
5.0,5492,0.22919335961341858,0.6494156928213689,0.6788830715532286,0.6638225255972695,0.958482937573545
6.0,6591,0.2066182792186737,0.6555645816409423,0.7041884816753927,0.6790071518721078,0.9601725854629937
7.0,7689,0.24545390903949738,0.6625716625716626,0.705933682373473,0.6835656949725392,0.9593277615182694
8.0,8788,0.2831608057022095,0.6754237288135593,0.6954624781849913,0.6852966466036113,0.959086383248348
9.0,9886,0.28008174896240234,0.6852320675105485,0.7085514834205934,0.6966966966966966,0.9593277615182694
10.0,10985,0.27647244930267334,0.678601165695254,0.7111692844677138,0.6945036216446527,0.9603837914491747
11.0,12083,0.2887525260448456,0.6650755767700876,0.7294938917975567,0.6957969205160216,0.9591165555320882
12.0,13182,0.307625412940979,0.670186839967506,0.7198952879581152,0.6941522928060581,0.9597803457743717
13.0,14280,0.3217732906341553,0.6708023159636063,0.7076788830715532,0.6887473460721868,0.9600217240442929
14.0,15379,0.33662280440330505,0.6804635761589404,0.7172774869109948,0.6983857264231096,0.9603837914491747
15.0,16477,0.3294745683670044,0.6655683690280065,0.7050610820244329,0.6847457627118644,0.9593277615182694
16.0,17576,0.34250810742378235,0.66934835076428,0.7260034904013961,0.6965257429886983,0.9600217240442929
17.0,18674,0.3639357089996338,0.6682966585167074,0.7155322862129145,0.6911083017277707,0.9588450049784268
18.0,19773,0.37050390243530273,0.6751854905193735,0.7146596858638743,0.6943620178041543,0.959267416950789
19.0,20871,0.3702281713485718,0.6772357723577236,0.7268760907504364,0.7011784511784512,0.9601424131792535
19.99,21960,0.37192121148109436,0.6696284329563813,0.7233856893542757,0.6954697986577181,0.9601725854629937
