epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.03,0.7279,,,,,
0.06,0.3517,,,,,
0.09,0.2538,,,,,
0.12,0.173,,,,,
0.15,0.1879,,,,,
0.18,0.191,,,,,
0.21,0.1791,,,,,
0.24,0.1499,,,,,
0.28,0.1329,,,,,
0.31,0.1083,,,,,
0.34,0.1115,,,,,
0.37,0.1146,,,,,
0.4,0.116,,,,,
0.43,0.1382,,,,,
0.46,0.1098,,,,,
0.49,0.1213,,,,,
0.52,0.1121,,,,,
0.55,0.0987,,,,,
0.58,0.1301,,,,,
0.61,0.1303,,,,,
0.64,0.0912,,,,,
0.67,0.116,,,,,
0.7,0.1203,,,,,
0.73,0.0984,,,,,
0.76,0.0592,,,,,
0.8,0.1,,,,,
0.83,0.0747,,,,,
0.86,0.0854,,,,,
0.89,0.1065,,,,,
0.92,0.1433,,,,,
0.95,0.0929,,,,,
0.98,0.0963,,,,,
1.0,,0.15148210525512695,0.4995708154506438,0.5469924812030075,0.522207267833109,0.9439850071394574
1.01,0.1263,,,,,
1.04,0.071,,,,,
1.07,0.0693,,,,,
1.1,0.077,,,,,
1.13,0.0896,,,,,
1.16,0.0475,,,,,
1.19,0.0729,,,,,
1.22,0.0508,,,,,
1.25,0.0553,,,,,
1.28,0.0751,,,,,
1.32,0.062,,,,,
1.35,0.057,,,,,
1.38,0.0753,,,,,
1.41,0.07,,,,,
1.44,0.0629,,,,,
1.47,0.0517,,,,,
1.5,0.0538,,,,,
1.53,0.0639,,,,,
1.56,0.0567,,,,,
1.59,0.0414,,,,,
1.62,0.0572,,,,,
1.65,0.054,,,,,
1.68,0.1048,,,,,
1.71,0.083,,,,,
1.74,0.1068,,,,,
1.77,0.064,,,,,
1.8,0.0932,,,,,
1.84,0.0572,,,,,
1.87,0.0838,,,,,
1.9,0.0513,,,,,
1.93,0.0677,,,,,
1.96,0.0484,,,,,
1.99,0.0433,,,,,
2.0,,0.17331133782863617,0.5927240461401952,0.6278195488721805,0.6097672295755363,0.9512732032365541
2.02,0.0358,,,,,
2.05,0.0349,,,,,
2.08,0.0504,,,,,
2.11,0.0391,,,,,
2.14,0.0421,,,,,
2.17,0.027,,,,,
2.2,0.0413,,,,,
2.23,0.0596,,,,,
2.26,0.0434,,,,,
2.29,0.0238,,,,,
2.33,0.0452,,,,,
2.36,0.0426,,,,,
2.39,0.0348,,,,,
2.42,0.0648,,,,,
2.45,0.0414,,,,,
2.48,0.0334,,,,,
2.51,0.0296,,,,,
2.54,0.0589,,,,,
2.57,0.0543,,,,,
2.6,0.0406,,,,,
2.63,0.0312,,,,,
2.66,0.029,,,,,
2.69,0.023,,,,,
2.72,0.0432,,,,,
2.75,0.0375,,,,,
