epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,1377,0.13725802302360535,0.6061441512406459,0.684913217623498,0.6431257835353112,0.9588641712853997
2.0,2754,0.11391008645296097,0.6400162337662337,0.7018246550956831,0.6694969220972192,0.9612633816718549
3.0,4131,0.1337577849626541,0.6690258118234804,0.715175789942145,0.6913314691331469,0.9624022473616278
4.0,5509,0.16660721600055695,0.6619433198380567,0.7276368491321762,0.6932372270510917,0.9621592893478096
5.0,6886,0.17834539711475372,0.6724723874256584,0.7044948820649756,0.6881112801564878,0.9612330119201276
6.0,8263,0.22511938214302063,0.683549602344077,0.7267467734757455,0.7044866264020707,0.9612785665477185
7.0,9640,0.21452485024929047,0.6899874319229158,0.732977303070761,0.7108329736728527,0.9634651886720826
8.0,11018,0.22330167889595032,0.6754966887417219,0.7263017356475301,0.6999785545785974,0.9610204236580366
9.0,12395,0.2583087980747223,0.6930567315834039,0.728526924788607,0.710349316554567,0.962311138106446
10.0,13772,0.2621346116065979,0.6936974789915966,0.7347574543836226,0.7136373460125351,0.9638296256928099
11.0,15149,0.27595633268356323,0.697751873438801,0.7458834000890076,0.7210152721015273,0.9635714828031281
12.0,16527,0.2517242431640625,0.6952699874424445,0.7392078326657766,0.7165660051768766,0.9640725837066282
13.0,17904,0.29861724376678467,0.6927234927234928,0.7414330218068536,0.7162510748065348,0.9629033482651279
14.0,19281,0.29460519552230835,0.6977234401349073,0.7365376056964842,0.7166053258281013,0.9628122390099461
15.0,20658,0.32307523488998413,0.7170626349892009,0.7387627948375612,0.7277509864094696,0.9646647938653101
16.0,22036,0.3152713179588318,0.7028595109821799,0.7547841566533156,0.7278969957081547,0.9635714828031281
17.0,23413,0.31572604179382324,0.7136069114470842,0.735202492211838,0.7242437527400263,0.9648318274998102
18.0,24790,0.32807886600494385,0.7142857142857143,0.7432131731197151,0.7284623773173392,0.9648925670032648
19.0,26167,0.33508309721946716,0.713065755764304,0.7432131731197151,0.7278274133798213,0.9649229367549921
20.0,27540,0.3323550820350647,0.7085617882749895,0.7476635514018691,0.7275877003031617,0.9649988611343102
