label,precision,recall,f1-score,support
location,0.7185501066098081,0.7593510590356016,0.738387379491674,2219
micro avg,0.7185501066098081,0.7593510590356016,0.738387379491674,2219
macro avg,0.7185501066098081,0.7593510590356016,0.738387379491674,2219
weighted avg,0.7185501066098081,0.7593510590356016,0.738387379491674,2219
