best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
11.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_50_SYN_60_seed11\checkpoint-5775,3567.932401895523,0.00034254006459377706,0.9977156532144023,0.9984759416503375,0.9980956526470429,0.999922955159903,0.32270076870918274,0.6409597257926307,0.7030075187969925,0.6705513222770058,0.955824607329843,0.3403133153915405,0.6045918367346939,0.6571164510166358,0.6297608503100088,0.9531881522591542,0.5,0.6,11,3717,2230,743,744,6168,8398
