label,precision,recall,f1-score,support
location,0.721339630742808,0.7709958696649839,0.7453416149068323,2179
micro avg,0.721339630742808,0.7709958696649839,0.7453416149068323,2179
macro avg,0.721339630742808,0.7709958696649839,0.7453416149068323,2179
weighted avg,0.721339630742808,0.7709958696649839,0.7453416149068323,2179
