epoch,step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
1.0,967,0.12405598908662796,0.5958246346555324,0.6325354609929078,0.6136314771016986,0.9583730970234038
2.0,1935,0.1278744637966156,0.6270640354409988,0.6901595744680851,0.6571006541464444,0.9581610240096947
3.0,2902,0.1316278576850891,0.6506655909640984,0.7149822695035462,0.6813093980992608,0.9623267439218359
4.0,3870,0.15703041851520538,0.6611706512778236,0.7109929078014184,0.685177274668945,0.9617208210255245
5.0,4837,0.1510167419910431,0.6843211433375368,0.7216312056737588,0.7024811218985977,0.9636294781489055
6.0,5805,0.20065854489803314,0.6749490835030549,0.7344858156028369,0.7034599872638505,0.9629478148905551
7.0,6772,0.21650558710098267,0.6891064871481029,0.7486702127659575,0.7176545570427023,0.9639324395970613
8.0,7740,0.22455133497714996,0.6880165289256198,0.738031914893617,0.7121471343028231,0.9642656971900325
9.0,8707,0.2362736165523529,0.6912613355317395,0.7433510638297872,0.7163605296881675,0.9645535105657805
10.0,9675,0.23532584309577942,0.7072340425531914,0.7367021276595744,0.7216673903603994,0.9654320987654321
11.0,10642,0.257132887840271,0.7016528925619835,0.7526595744680851,0.7262617621899058,0.9645535105657805
12.0,11610,0.28487059473991394,0.7067888379841732,0.7522163120567376,0.7287953618209149,0.96359918200409
13.0,12577,0.26788946986198425,0.7091599831152385,0.7446808510638298,0.7264864864864865,0.9653260622585776
14.0,13545,0.2804088294506073,0.7071428571428572,0.7460106382978723,0.7260569456427954,0.9650231008104219
15.0,14512,0.305050253868103,0.7055111485065209,0.7433510638297872,0.7239369738830131,0.964735287434674
16.0,15480,0.30365899205207825,0.7026359143327842,0.7562056737588653,0.7284372331340735,0.9644020298417026
17.0,16447,0.3022073805332184,0.7033968516984258,0.7526595744680851,0.7271948608137044,0.9644929182761494
18.0,17415,0.31236031651496887,0.713152400835073,0.7570921985815603,0.7344657062997205,0.9649170643035674
19.0,18382,0.30466076731681824,0.7159187129551228,0.7495567375886525,0.7323516673884798,0.9649170643035674
19.99,19340,0.30930095911026,0.715793918918919,0.7513297872340425,0.7331314878892734,0.9649625085207907
