best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
19.0,D:/Jessy/similar/runs_ratio_exp\DLR_100_SYN_30_seed22\checkpoint-8958,1927.9050290584564,0.0006311839679256082,0.9970860651472577,0.9976051645147855,0.997345547285692,0.999853647910909,0.41145503520965576,0.5378935095219588,0.6175814368585453,0.5749896136269215,0.9438750464856824,0.4214160144329071,0.5388253843121797,0.6113595706618963,0.5728053635030379,0.9425802870985646,1.0,0.3,22,7434,4460,1486,1488,3084,7544
