label,precision,recall,f1-score,support
location,0.7156398104265402,0.7612282309807517,0.7377304019542527,2182
micro avg,0.7156398104265402,0.7612282309807517,0.7377304019542527,2182
macro avg,0.7156398104265402,0.7612282309807517,0.7377304019542527,2182
weighted avg,0.7156398104265402,0.7612282309807517,0.7377304019542527,2182
