epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,1.9124,,,,,
0.04,0.6566,,,,,
0.06,0.5122,,,,,
0.08,0.4421,,,,,
0.11,0.4387,,,,,
0.13,0.3798,,,,,
0.15,0.4114,,,,,
0.17,0.3212,,,,,
0.19,0.2999,,,,,
0.21,0.381,,,,,
0.23,0.3414,,,,,
0.25,0.3576,,,,,
0.28,0.3023,,,,,
0.3,0.3363,,,,,
0.32,0.2992,,,,,
0.34,0.2858,,,,,
0.36,0.2589,,,,,
0.38,0.2923,,,,,
0.4,0.2989,,,,,
0.42,0.2439,,,,,
0.45,0.2927,,,,,
0.47,0.2416,,,,,
0.49,0.2402,,,,,
0.51,0.2758,,,,,
0.53,0.3217,,,,,
0.55,0.2415,,,,,
0.57,0.2815,,,,,
0.59,0.274,,,,,
0.62,0.2172,,,,,
0.64,0.2373,,,,,
0.66,0.265,,,,,
0.68,0.2507,,,,,
0.7,0.213,,,,,
0.72,0.2173,,,,,
0.74,0.2522,,,,,
0.76,0.2182,,,,,
0.78,0.2603,,,,,
0.81,0.2046,,,,,
0.83,0.2252,,,,,
0.85,0.2442,,,,,
0.87,0.2401,,,,,
0.89,0.2187,,,,,
0.91,0.1997,,,,,
0.93,0.1843,,,,,
0.95,0.1918,,,,,
0.98,0.2296,,,,,
1.0,0.2066,0.24340422451496124,0.3970870065159065,0.45779938135218734,0.42528735632183906,0.9325415890937481
1.02,0.1787,,,,,
1.04,0.1971,,,,,
1.06,0.1662,,,,,
1.08,0.1768,,,,,
1.1,0.1621,,,,,
1.12,0.2284,,,,,
1.15,0.1996,,,,,
1.17,0.1462,,,,,
1.19,0.1374,,,,,
1.21,0.1812,,,,,
1.23,0.1593,,,,,
1.25,0.1627,,,,,
1.27,0.156,,,,,
1.29,0.1523,,,,,
1.31,0.1619,,,,,
1.34,0.1709,,,,,
1.36,0.1635,,,,,
1.38,0.1628,,,,,
1.4,0.1658,,,,,
1.42,0.1617,,,,,
1.44,0.144,,,,,
1.46,0.1531,,,,,
1.48,0.1848,,,,,
1.51,0.1338,,,,,
1.53,0.1585,,,,,
1.55,0.1751,,,,,
1.57,0.1875,,,,,
1.59,0.164,,,,,
1.61,0.141,,,,,
1.63,0.1383,,,,,
1.65,0.1527,,,,,
1.68,0.1874,,,,,
1.7,0.1516,,,,,
1.72,0.1875,,,,,
1.74,0.1801,,,,,
1.76,0.1635,,,,,
