epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,1.8654,,,,,
0.04,0.5083,,,,,
0.06,0.3906,,,,,
0.08,0.3394,,,,,
0.1,0.3832,,,,,
0.12,0.3351,,,,,
0.14,0.3633,,,,,
0.17,0.3332,,,,,
0.19,0.2452,,,,,
0.21,0.2817,,,,,
0.23,0.2639,,,,,
0.25,0.2363,,,,,
0.27,0.2854,,,,,
0.29,0.2198,,,,,
0.31,0.2271,,,,,
0.33,0.2094,,,,,
0.35,0.2218,,,,,
0.37,0.2315,,,,,
0.39,0.1766,,,,,
0.41,0.2082,,,,,
0.43,0.2628,,,,,
0.45,0.1978,,,,,
0.48,0.2239,,,,,
0.5,0.2231,,,,,
0.52,0.2386,,,,,
0.54,0.2069,,,,,
0.56,0.2278,,,,,
0.58,0.1696,,,,,
0.6,0.1845,,,,,
0.62,0.184,,,,,
0.64,0.1906,,,,,
0.66,0.2071,,,,,
0.68,0.1418,,,,,
0.7,0.1943,,,,,
0.72,0.2088,,,,,
0.74,0.1762,,,,,
0.76,0.2089,,,,,
0.79,0.1764,,,,,
0.81,0.1566,,,,,
0.83,0.2363,,,,,
0.85,0.2027,,,,,
0.87,0.1749,,,,,
0.89,0.147,,,,,
0.91,0.1792,,,,,
0.93,0.1568,,,,,
0.95,0.2098,,,,,
0.97,0.1709,,,,,
0.99,0.1465,,,,,
1.0,,0.2693919539451599,0.36779184247538677,0.4692687303723643,0.41237926276365067,0.9247813498552333
1.01,0.1329,,,,,
1.03,0.1494,,,,,
1.05,0.1383,,,,,
1.07,0.1444,,,,,
1.1,0.1141,,,,,
1.12,0.1726,,,,,
1.14,0.1508,,,,,
1.16,0.1194,,,,,
1.18,0.1119,,,,,
1.2,0.1464,,,,,
1.22,0.1195,,,,,
1.24,0.1286,,,,,
1.26,0.1608,,,,,
1.28,0.1178,,,,,
1.3,0.1698,,,,,
1.32,0.1218,,,,,
1.34,0.1051,,,,,
1.36,0.1405,,,,,
1.39,0.1292,,,,,
1.41,0.1543,,,,,
1.43,0.1702,,,,,
1.45,0.128,,,,,
1.47,0.1365,,,,,
1.49,0.1068,,,,,
1.51,0.1121,,,,,
1.53,0.1068,,,,,
1.55,0.1754,,,,,
1.57,0.1468,,,,,
1.59,0.1175,,,,,
1.61,0.1033,,,,,
1.63,0.1435,,,,,
1.65,0.1025,,,,,
1.67,0.0851,,,,,
1.7,0.1251,,,,,
1.72,0.1201,,,,,
1.74,0.1104,,,,,
1.76,0.1149,,,,,
1.78,0.1309,,,,,
1.8,0.148,,,,,
1.82,0.1069,,,,,
1.84,0.1136,,,,,
1.86,0.1558,,,,,
1.88,0.1406,,,,,
1.9,0.1249,,,,,
1.92,0.1357,,,,,
1.94,0.12,,,,,
1.96,0.1545,,,,,
1.98,0.1273,,,,,
2.0,,0.23599083721637726,0.49902152641878667,0.5720053835800808,0.5330267558528428,0.9399330923056152
2.01,0.1239,,,,,
2.03,0.0912,,,,,
2.05,0.083,,,,,
2.07,0.0654,,,,,
2.09,0.0768,,,,,
2.11,0.0966,,,,,
2.13,0.11,,,,,
2.15,0.0632,,,,,
2.17,0.0936,,,,,
2.19,0.0977,,,,,
2.21,0.0789,,,,,
2.23,0.0866,,,,,
2.25,0.0898,,,,,
2.27,0.1001,,,,,
2.29,0.0901,,,,,
2.32,0.0697,,,,,
2.34,0.0714,,,,,
2.36,0.1016,,,,,
2.38,0.0831,,,,,
2.4,0.0927,,,,,
2.42,0.1022,,,,,
2.44,0.0814,,,,,
2.46,0.0756,,,,,
2.48,0.1026,,,,,
2.5,0.0908,,,,,
2.52,0.0537,,,,,
2.54,0.0911,,,,,
2.56,0.1026,,,,,
2.58,0.0825,,,,,
2.6,0.0907,,,,,
2.63,0.089,,,,,
2.65,0.0575,,,,,
2.67,0.1071,,,,,
2.69,0.0907,,,,,
2.71,0.0884,,,,,
2.73,0.0661,,,,,
2.75,0.0822,,,,,
2.77,0.0992,,,,,
2.79,0.0795,,,,,
2.81,0.1219,,,,,
2.83,0.0973,,,,,
2.85,0.0991,,,,,
2.87,0.1188,,,,,
2.89,0.0749,,,,,
2.91,0.0907,,,,,
2.94,0.0786,,,,,
2.96,0.0903,,,,,
2.98,0.0951,,,,,
3.0,0.1048,0.23989196121692657,0.4992619926199262,0.6069986541049798,0.5478841870824054,0.942378373512954
3.02,0.0407,,,,,
3.04,0.0562,,,,,
3.06,0.0521,,,,,
3.08,0.0536,,,,,
3.1,0.0839,,,,,
3.12,0.0565,,,,,
3.14,0.0809,,,,,
3.16,0.0581,,,,,
3.18,0.0779,,,,,
3.2,0.0451,,,,,
3.22,0.0716,,,,,
3.25,0.0573,,,,,
3.27,0.086,,,,,
3.29,0.0543,,,,,
3.31,0.0661,,,,,
3.33,0.0504,,,,,
3.35,0.0627,,,,,
3.37,0.0625,,,,,
3.39,0.0929,,,,,
3.41,0.0564,,,,,
3.43,0.051,,,,,
3.45,0.0754,,,,,
3.47,0.064,,,,,
3.49,0.0524,,,,,
3.51,0.0514,,,,,
3.53,0.0475,,,,,
3.56,0.0664,,,,,
3.58,0.073,,,,,
3.6,0.0752,,,,,
3.62,0.0601,,,,,
3.64,0.053,,,,,
3.66,0.0812,,,,,
3.68,0.0574,,,,,
3.7,0.031,,,,,
3.72,0.0573,,,,,
3.74,0.0653,,,,,
3.76,0.065,,,,,
3.78,0.0571,,,,,
3.8,0.0647,,,,,
3.82,0.0694,,,,,
3.84,0.0456,,,,,
3.87,0.0411,,,,,
3.89,0.0488,,,,,
3.91,0.0454,,,,,
3.93,0.0662,,,,,
3.95,0.0427,,,,,
3.97,0.067,,,,,
3.99,0.0616,,,,,
4.0,,0.25204992294311523,0.5051117001135933,0.5984746523104532,0.5478439425051335,0.9391830060456953
4.01,0.0616,,,,,
4.03,0.0332,,,,,
4.05,0.0377,,,,,
4.07,0.0439,,,,,
4.09,0.0455,,,,,
4.11,0.0624,,,,,
4.13,0.0542,,,,,
4.16,0.0334,,,,,
4.18,0.0548,,,,,
4.2,0.029,,,,,
4.22,0.0338,,,,,
4.24,0.0518,,,,,
4.26,0.043,,,,,
4.28,0.0407,,,,,
4.3,0.0659,,,,,
4.32,0.0323,,,,,
4.34,0.0283,,,,,
4.36,0.0443,,,,,
4.38,0.0534,,,,,
4.4,0.0417,,,,,
4.42,0.037,,,,,
4.44,0.0361,,,,,
4.47,0.0277,,,,,
4.49,0.0534,,,,,
4.51,0.0301,,,,,
4.53,0.0387,,,,,
4.55,0.0303,,,,,
4.57,0.0467,,,,,
4.59,0.063,,,,,
4.61,0.0287,,,,,
4.63,0.0394,,,,,
4.65,0.0413,,,,,
4.67,0.0482,,,,,
4.69,0.0283,,,,,
4.71,0.0286,,,,,
4.73,0.0453,,,,,
4.75,0.0358,,,,,
4.78,0.0525,,,,,
4.8,0.0456,,,,,
4.82,0.0363,,,,,
4.84,0.0549,,,,,
4.86,0.0482,,,,,
4.88,0.0411,,,,,
4.9,0.0306,,,,,
4.92,0.0603,,,,,
4.94,0.0257,,,,,
4.96,0.0541,,,,,
4.98,0.0449,,,,,
5.0,0.0458,0.2623414099216461,0.5219530658591975,0.6186630776132795,0.5662081708068158,0.942378373512954
5.02,0.0311,,,,,
5.04,0.03,,,,,
5.06,0.0233,,,,,
5.09,0.0389,,,,,
5.11,0.0283,,,,,
5.13,0.0265,,,,,
5.15,0.0267,,,,,
5.17,0.0394,,,,,
5.19,0.0221,,,,,
5.21,0.0257,,,,,
5.23,0.0139,,,,,
5.25,0.0217,,,,,
5.27,0.0244,,,,,
5.29,0.034,,,,,
5.31,0.0239,,,,,
5.33,0.023,,,,,
5.35,0.0271,,,,,
5.37,0.0311,,,,,
5.4,0.0358,,,,,
5.42,0.0421,,,,,
5.44,0.0242,,,,,
5.46,0.034,,,,,
5.48,0.0258,,,,,
5.5,0.0237,,,,,
5.52,0.0256,,,,,
5.54,0.0352,,,,,
5.56,0.0251,,,,,
5.58,0.0343,,,,,
5.6,0.0348,,,,,
5.62,0.0275,,,,,
5.64,0.0215,,,,,
5.66,0.0175,,,,,
5.68,0.03,,,,,
5.71,0.0259,,,,,
5.73,0.0285,,,,,
5.75,0.0387,,,,,
5.77,0.036,,,,,
5.79,0.0257,,,,,
5.81,0.0255,,,,,
5.83,0.0294,,,,,
5.85,0.0196,,,,,
5.87,0.023,,,,,
5.89,0.0254,,,,,
5.91,0.0543,,,,,
5.93,0.0287,,,,,
5.95,0.0241,,,,,
5.97,0.0426,,,,,
5.99,0.0282,,,,,
6.0,,0.3123956620693207,0.5120551090700345,0.6002691790040376,0.5526641883519207,0.940908204443511
6.02,0.0261,,,,,
6.04,0.0276,,,,,
6.06,0.0204,,,,,
6.08,0.0207,,,,,
6.1,0.0143,,,,,
6.12,0.0275,,,,,
6.14,0.0122,,,,,
6.16,0.0216,,,,,
6.18,0.0113,,,,,
6.2,0.0118,,,,,
6.22,0.0272,,,,,
6.24,0.0188,,,,,
6.26,0.0234,,,,,
6.28,0.0217,,,,,
6.3,0.0161,,,,,
6.33,0.0171,,,,,
6.35,0.0154,,,,,
6.37,0.0248,,,,,
6.39,0.0235,,,,,
6.41,0.018,,,,,
6.43,0.0163,,,,,
6.45,0.0171,,,,,
6.47,0.0245,,,,,
6.49,0.0221,,,,,
6.51,0.0234,,,,,
6.53,0.0101,,,,,
6.55,0.0204,,,,,
6.57,0.0102,,,,,
6.59,0.0254,,,,,
6.61,0.0169,,,,,
6.64,0.0162,,,,,
6.66,0.0179,,,,,
6.68,0.0243,,,,,
6.7,0.0187,,,,,
6.72,0.0148,,,,,
6.74,0.0137,,,,,
6.76,0.0209,,,,,
6.78,0.0227,,,,,
6.8,0.0178,,,,,
6.82,0.0168,,,,,
6.84,0.0261,,,,,
6.86,0.0127,,,,,
6.88,0.013,,,,,
6.9,0.0169,,,,,
6.93,0.0247,,,,,
6.95,0.0236,,,,,
6.97,0.0274,,,,,
6.99,0.0141,,,,,
7.0,,0.3164494037628174,0.5460368294635709,0.6119336025123374,0.5771102178971864,0.9439385529335874
7.01,0.0185,,,,,
7.03,0.0073,,,,,
7.05,0.0085,,,,,
7.07,0.0143,,,,,
7.09,0.0082,,,,,
7.11,0.0134,,,,,
7.13,0.0092,,,,,
7.15,0.0084,,,,,
7.17,0.0195,,,,,
7.19,0.0132,,,,,
7.21,0.0138,,,,,
7.24,0.0139,,,,,
7.26,0.0169,,,,,
7.28,0.0166,,,,,
7.3,0.0176,,,,,
7.32,0.0206,,,,,
7.34,0.0123,,,,,
7.36,0.02,,,,,
7.38,0.0141,,,,,
7.4,0.0131,,,,,
7.42,0.0101,,,,,
7.44,0.0217,,,,,
7.46,0.021,,,,,
7.48,0.0109,,,,,
7.5,0.0082,,,,,
7.52,0.0235,,,,,
7.55,0.0236,,,,,
7.57,0.017,,,,,
7.59,0.016,,,,,
7.61,0.0136,,,,,
7.63,0.0142,,,,,
7.65,0.0111,,,,,
7.67,0.0183,,,,,
7.69,0.0177,,,,,
7.71,0.0101,,,,,
7.73,0.0058,,,,,
7.75,0.0129,,,,,
7.77,0.0195,,,,,
7.79,0.0116,,,,,
7.81,0.0277,,,,,
7.83,0.0236,,,,,
7.86,0.0147,,,,,
7.88,0.0139,,,,,
7.9,0.0193,,,,,
7.92,0.0151,,,,,
7.94,0.0246,,,,,
7.96,0.0243,,,,,
7.98,0.0076,,,,,
8.0,0.0234,0.33160310983657837,0.5348659003831417,0.6262898160610139,0.5769787146104567,0.9438935477579922
8.02,0.0153,,,,,
8.04,0.0054,,,,,
8.06,0.0202,,,,,
8.08,0.0108,,,,,
8.1,0.0082,,,,,
8.12,0.0044,,,,,
8.14,0.0164,,,,,
8.17,0.0096,,,,,
8.19,0.0082,,,,,
8.21,0.0133,,,,,
8.23,0.008,,,,,
8.25,0.0107,,,,,
8.27,0.0088,,,,,
8.29,0.0027,,,,,
8.31,0.012,,,,,
8.33,0.019,,,,,
8.35,0.009,,,,,
8.37,0.007,,,,,
8.39,0.0087,,,,,
8.41,0.0059,,,,,
8.43,0.0128,,,,,
8.45,0.01,,,,,
8.48,0.0186,,,,,
8.5,0.0155,,,,,
8.52,0.0107,,,,,
8.54,0.0095,,,,,
8.56,0.0101,,,,,
8.58,0.0149,,,,,
8.6,0.0044,,,,,
8.62,0.0143,,,,,
8.64,0.008,,,,,
8.66,0.0159,,,,,
8.68,0.0148,,,,,
8.7,0.0148,,,,,
8.72,0.0125,,,,,
8.74,0.0157,,,,,
8.76,0.0067,,,,,
8.79,0.0092,,,,,
8.81,0.0084,,,,,
8.83,0.0068,,,,,
8.85,0.0128,,,,,
8.87,0.015,,,,,
8.89,0.0095,,,,,
8.91,0.0105,,,,,
8.93,0.0068,,,,,
8.95,0.0182,,,,,
8.97,0.007,,,,,
8.99,0.0201,,,,,
9.0,,0.35848361253738403,0.53249164500557,0.6433378196500673,0.5826899634295002,0.9425883976657315
9.01,0.0108,,,,,
9.03,0.005,,,,,
9.05,0.0042,,,,,
9.07,0.0049,,,,,
9.1,0.0059,,,,,
9.12,0.007,,,,,
9.14,0.0076,,,,,
9.16,0.0115,,,,,
9.18,0.0026,,,,,
9.2,0.0022,,,,,
9.22,0.0088,,,,,
9.24,0.0052,,,,,
9.26,0.0084,,,,,
9.28,0.0135,,,,,
9.3,0.0126,,,,,
9.32,0.0081,,,,,
9.34,0.0049,,,,,
9.36,0.0046,,,,,
9.39,0.0029,,,,,
9.41,0.0054,,,,,
9.43,0.0062,,,,,
9.45,0.0072,,,,,
9.47,0.0035,,,,,
9.49,0.0104,,,,,
9.51,0.0083,,,,,
9.53,0.0038,,,,,
9.55,0.0118,,,,,
9.57,0.0145,,,,,
9.59,0.0154,,,,,
9.61,0.0114,,,,,
9.63,0.0103,,,,,
9.65,0.0111,,,,,
9.67,0.0049,,,,,
9.7,0.0034,,,,,
9.72,0.0073,,,,,
9.74,0.0109,,,,,
9.76,0.0036,,,,,
9.78,0.0054,,,,,
9.8,0.0059,,,,,
9.82,0.0129,,,,,
9.84,0.0175,,,,,
9.86,0.0079,,,,,
9.88,0.0097,,,,,
9.9,0.0075,,,,,
9.92,0.0051,,,,,
9.94,0.0031,,,,,
9.96,0.0137,,,,,
9.98,0.0115,,,,,
