epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,1.8046,,,,,
0.03,0.5934,,,,,
0.05,0.4336,,,,,
0.06,0.455,,,,,
0.08,0.4115,,,,,
0.09,0.3551,,,,,
0.11,0.3782,,,,,
0.12,0.3066,,,,,
0.14,0.2674,,,,,
0.15,0.361,,,,,
0.17,0.282,,,,,
0.18,0.3071,,,,,
0.2,0.2778,,,,,
0.21,0.2471,,,,,
0.23,0.2239,,,,,
0.24,0.2153,,,,,
0.26,0.2825,,,,,
0.27,0.2633,,,,,
0.29,0.2199,,,,,
0.3,0.2653,,,,,
0.32,0.2381,,,,,
0.33,0.2372,,,,,
0.35,0.1817,,,,,
0.36,0.2465,,,,,
0.38,0.2247,,,,,
0.39,0.205,,,,,
0.41,0.1754,,,,,
0.42,0.2294,,,,,
0.44,0.2552,,,,,
0.45,0.2013,,,,,
0.47,0.1873,,,,,
0.48,0.2464,,,,,
0.5,0.2026,,,,,
0.51,0.2601,,,,,
0.53,0.2358,,,,,
0.54,0.2095,,,,,
0.56,0.1944,,,,,
0.57,0.233,,,,,
0.59,0.2167,,,,,
0.6,0.1885,,,,,
0.62,0.2188,,,,,
0.63,0.1763,,,,,
0.65,0.1961,,,,,
0.66,0.199,,,,,
0.68,0.2422,,,,,
0.69,0.211,,,,,
0.71,0.1877,,,,,
0.72,0.1966,,,,,
0.74,0.2144,,,,,
0.75,0.2033,,,,,
0.77,0.2111,,,,,
0.78,0.1843,,,,,
0.8,0.1554,,,,,
0.81,0.2076,,,,,
0.83,0.2043,,,,,
0.84,0.2139,,,,,
0.86,0.1935,,,,,
0.87,0.1633,,,,,
0.89,0.1744,,,,,
0.9,0.1496,,,,,
0.92,0.1611,,,,,
0.93,0.1563,,,,,
0.95,0.1753,,,,,
0.96,0.1827,,,,,
0.98,0.1698,,,,,
0.99,0.1663,,,,,
1.0,,0.26263830065727234,0.3917828319882612,0.47657295850066933,0.4300382524662774,0.9269914466344366
1.01,0.1677,,,,,
1.02,0.1648,,,,,
1.04,0.1469,,,,,
1.05,0.1497,,,,,
1.07,0.1698,,,,,
1.08,0.1243,,,,,
1.1,0.1183,,,,,
1.11,0.1955,,,,,
1.13,0.1533,,,,,
1.14,0.1104,,,,,
1.16,0.1321,,,,,
1.17,0.1444,,,,,
1.19,0.1444,,,,,
1.2,0.1366,,,,,
1.22,0.1276,,,,,
1.23,0.1326,,,,,
1.25,0.1626,,,,,
1.26,0.1306,,,,,
1.28,0.1205,,,,,
1.29,0.1363,,,,,
1.31,0.1432,,,,,
1.32,0.1644,,,,,
1.34,0.121,,,,,
1.35,0.1504,,,,,
1.37,0.1704,,,,,
1.39,0.1346,,,,,
1.4,0.1509,,,,,
1.42,0.1337,,,,,
1.43,0.13,,,,,
1.45,0.1147,,,,,
1.46,0.1404,,,,,
1.48,0.1549,,,,,
1.49,0.1436,,,,,
1.51,0.1376,,,,,
1.52,0.1348,,,,,
1.54,0.147,,,,,
1.55,0.1334,,,,,
1.57,0.1704,,,,,
1.58,0.1341,,,,,
1.6,0.1223,,,,,
1.61,0.167,,,,,
1.63,0.1379,,,,,
1.64,0.1134,,,,,
1.66,0.1331,,,,,
1.67,0.1409,,,,,
1.69,0.1396,,,,,
1.7,0.134,,,,,
1.72,0.1626,,,,,
1.73,0.11,,,,,
1.75,0.1663,,,,,
1.76,0.1214,,,,,
1.78,0.1511,,,,,
1.79,0.1228,,,,,
1.81,0.1436,,,,,
1.82,0.1258,,,,,
1.84,0.1109,,,,,
1.85,0.1509,,,,,
1.87,0.1825,,,,,
1.88,0.1271,,,,,
1.9,0.1295,,,,,
1.91,0.1583,,,,,
1.93,0.14,,,,,
1.94,0.1431,,,,,
1.96,0.1378,,,,,
1.97,0.1452,,,,,
1.99,0.1325,,,,,
2.0,0.1487,0.2379639595746994,0.46944444444444444,0.5278893351182508,0.49695442134005463,0.9367794719226479
2.02,0.1118,,,,,
2.03,0.0845,,,,,
2.05,0.0941,,,,,
2.06,0.0833,,,,,
2.08,0.0939,,,,,
2.09,0.0994,,,,,
2.11,0.0733,,,,,
2.12,0.0948,,,,,
2.14,0.0882,,,,,
2.15,0.0893,,,,,
2.17,0.1086,,,,,
2.18,0.102,,,,,
2.2,0.0594,,,,,
2.21,0.087,,,,,
2.23,0.103,,,,,
2.24,0.1108,,,,,
2.26,0.1443,,,,,
2.27,0.0927,,,,,
2.29,0.0946,,,,,
2.3,0.0782,,,,,
2.32,0.1175,,,,,
2.33,0.0961,,,,,
2.35,0.1071,,,,,
2.36,0.1051,,,,,
2.38,0.0946,,,,,
2.39,0.0747,,,,,
2.41,0.081,,,,,
2.42,0.1298,,,,,
2.44,0.1246,,,,,
2.45,0.0978,,,,,
2.47,0.1047,,,,,
2.48,0.0946,,,,,
2.5,0.0798,,,,,
2.51,0.0928,,,,,
2.53,0.0908,,,,,
2.54,0.1036,,,,,
2.56,0.0786,,,,,
2.57,0.0908,,,,,
2.59,0.0903,,,,,
2.6,0.1091,,,,,
2.62,0.1006,,,,,
2.63,0.097,,,,,
2.65,0.0813,,,,,
2.66,0.0852,,,,,
2.68,0.1281,,,,,
2.69,0.1206,,,,,
2.71,0.1007,,,,,
2.72,0.098,,,,,
2.74,0.0787,,,,,
2.75,0.0979,,,,,
2.77,0.1077,,,,,
2.79,0.116,,,,,
2.8,0.0915,,,,,
2.82,0.0833,,,,,
2.83,0.0802,,,,,
2.85,0.113,,,,,
2.86,0.0942,,,,,
2.88,0.1178,,,,,
2.89,0.0898,,,,,
2.91,0.0703,,,,,
2.92,0.0815,,,,,
2.94,0.089,,,,,
2.95,0.091,,,,,
2.97,0.0828,,,,,
2.98,0.0981,,,,,
3.0,0.099,0.2578541338443756,0.5021662071681764,0.5689424364123159,0.5334728033472803,0.9405578281889179
3.01,0.0612,,,,,
3.03,0.0818,,,,,
3.04,0.0654,,,,,
3.06,0.073,,,,,
3.07,0.0815,,,,,
3.09,0.092,,,,,
3.1,0.0543,,,,,
3.12,0.0663,,,,,
3.13,0.0606,,,,,
3.15,0.0642,,,,,
3.16,0.0582,,,,,
3.18,0.0429,,,,,
3.19,0.0609,,,,,
3.21,0.05,,,,,
3.22,0.0638,,,,,
3.24,0.0507,,,,,
3.25,0.0749,,,,,
3.27,0.0493,,,,,
3.28,0.0536,,,,,
3.3,0.0852,,,,,
3.31,0.0622,,,,,
3.33,0.0838,,,,,
3.34,0.0768,,,,,
3.36,0.0636,,,,,
3.37,0.0747,,,,,
3.39,0.0558,,,,,
3.4,0.0574,,,,,
3.42,0.071,,,,,
3.43,0.0547,,,,,
3.45,0.061,,,,,
3.46,0.0641,,,,,
3.48,0.0848,,,,,
3.49,0.0747,,,,,
3.51,0.0696,,,,,
3.52,0.0745,,,,,
3.54,0.0571,,,,,
3.55,0.0486,,,,,
3.57,0.0582,,,,,
3.58,0.0666,,,,,
3.6,0.0621,,,,,
3.61,0.0605,,,,,
3.63,0.0656,,,,,
3.64,0.0696,,,,,
3.66,0.0462,,,,,
3.67,0.0659,,,,,
3.69,0.0529,,,,,
3.7,0.076,,,,,
3.72,0.095,,,,,
3.73,0.061,,,,,
3.75,0.0572,,,,,
3.76,0.0533,,,,,
3.78,0.0719,,,,,
3.79,0.0831,,,,,
3.81,0.0898,,,,,
3.82,0.0494,,,,,
3.84,0.0619,,,,,
3.85,0.0576,,,,,
3.87,0.0597,,,,,
3.88,0.0734,,,,,
3.9,0.0599,,,,,
3.91,0.0651,,,,,
3.93,0.0738,,,,,
3.94,0.0623,,,,,
3.96,0.0555,,,,,
3.97,0.0786,,,,,
3.99,0.0506,,,,,
4.0,0.0589,0.26425909996032715,0.49187145557655954,0.5805443998215083,0.5325419566107246,0.9390554109334325
4.02,0.0393,,,,,
4.03,0.0469,,,,,
4.05,0.0349,,,,,
4.06,0.0386,,,,,
4.08,0.0272,,,,,
4.09,0.0488,,,,,
4.11,0.0398,,,,,
4.12,0.0415,,,,,
4.14,0.0439,,,,,
4.16,0.0345,,,,,
4.17,0.0526,,,,,
4.19,0.0292,,,,,
4.2,0.0465,,,,,
4.22,0.0323,,,,,
4.23,0.05,,,,,
4.25,0.0513,,,,,
4.26,0.0357,,,,,
4.28,0.0402,,,,,
4.29,0.0452,,,,,
4.31,0.0658,,,,,
4.32,0.0429,,,,,
4.34,0.0586,,,,,
4.35,0.0402,,,,,
4.37,0.0396,,,,,
4.38,0.0432,,,,,
4.4,0.0323,,,,,
4.41,0.0425,,,,,
4.43,0.0234,,,,,
4.44,0.0396,,,,,
4.46,0.0432,,,,,
4.47,0.0456,,,,,
4.49,0.0397,,,,,
4.5,0.0209,,,,,
4.52,0.0225,,,,,
4.53,0.063,,,,,
4.55,0.0378,,,,,
4.56,0.0497,,,,,
4.58,0.0313,,,,,
4.59,0.0706,,,,,
4.61,0.0494,,,,,
4.62,0.0405,,,,,
4.64,0.0762,,,,,
4.65,0.0565,,,,,
4.67,0.0501,,,,,
4.68,0.0445,,,,,
4.7,0.0594,,,,,
4.71,0.0387,,,,,
4.73,0.0495,,,,,
4.74,0.0506,,,,,
4.76,0.0375,,,,,
4.77,0.0492,,,,,
4.79,0.0412,,,,,
4.8,0.0317,,,,,
4.82,0.0567,,,,,
4.83,0.0438,,,,,
4.85,0.049,,,,,
4.86,0.0335,,,,,
4.88,0.0382,,,,,
4.89,0.0489,,,,,
4.91,0.0349,,,,,
4.92,0.0428,,,,,
4.94,0.0359,,,,,
4.95,0.0645,,,,,
4.97,0.0452,,,,,
4.98,0.0356,,,,,
5.0,0.0325,0.2984679043292999,0.4858507901506799,0.5899152164212406,0.5328496573962112,0.9391744142804016
5.01,0.0256,,,,,
5.03,0.0445,,,,,
5.04,0.0372,,,,,
5.06,0.0352,,,,,
5.07,0.0297,,,,,
5.09,0.0264,,,,,
5.1,0.0402,,,,,
5.12,0.0258,,,,,
5.13,0.0224,,,,,
5.15,0.0431,,,,,
5.16,0.0286,,,,,
5.18,0.0284,,,,,
5.19,0.0353,,,,,
5.21,0.0225,,,,,
5.22,0.0229,,,,,
5.24,0.0311,,,,,
5.25,0.0226,,,,,
5.27,0.0292,,,,,
5.28,0.0288,,,,,
5.3,0.0343,,,,,
5.31,0.0294,,,,,
5.33,0.0213,,,,,
5.34,0.0192,,,,,
5.36,0.0264,,,,,
5.37,0.027,,,,,
5.39,0.0412,,,,,
5.4,0.0276,,,,,
5.42,0.0199,,,,,
5.43,0.0122,,,,,
5.45,0.0398,,,,,
5.46,0.0209,,,,,
5.48,0.0369,,,,,
5.49,0.0247,,,,,
5.51,0.0222,,,,,
5.53,0.0394,,,,,
5.54,0.0289,,,,,
5.56,0.0239,,,,,
5.57,0.0248,,,,,
5.59,0.0261,,,,,
5.6,0.0458,,,,,
5.62,0.0283,,,,,
5.63,0.0389,,,,,
5.65,0.0244,,,,,
5.66,0.045,,,,,
5.68,0.0295,,,,,
5.69,0.0368,,,,,
5.71,0.0426,,,,,
5.72,0.021,,,,,
5.74,0.0218,,,,,
5.75,0.0368,,,,,
5.77,0.0308,,,,,
5.78,0.0284,,,,,
5.8,0.038,,,,,
5.81,0.0254,,,,,
5.83,0.019,,,,,
5.84,0.0395,,,,,
5.86,0.018,,,,,
5.87,0.0227,,,,,
5.89,0.0382,,,,,
5.9,0.0505,,,,,
