label,precision,recall,f1-score,support
location,0.6231766612641815,0.7048579285059579,0.661505376344086,1091
micro avg,0.6231766612641815,0.7048579285059579,0.661505376344086,1091
macro avg,0.6231766612641815,0.7048579285059579,0.661505376344086,1091
weighted avg,0.6231766612641815,0.7048579285059579,0.661505376344086,1091
