best_epoch,best_checkpoint,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
12.0,D:/Jessy/similar-location/runs_ratio_exp\DLR_100_SYN_60_seed11\checkpoint-7974,1520.813835144043,0.0003256759373471141,0.9987104054162973,0.9988714228133817,0.9987909076253426,0.9998990633597408,0.286612331867218,0.693304535637149,0.7242779783393501,0.7084528801589053,0.9617890817368326,0.2838599383831024,0.6752642706131078,0.7252497729336966,0.6993650098532954,0.9613864889570372,1.0,0.6,11,7434,4460,1486,1488,6168,10628
