label,precision,recall,f1-score,support
location,0.6444818871103623,0.7089898053753475,0.675198587819947,1079
micro avg,0.6444818871103623,0.7089898053753475,0.675198587819947,1079
macro avg,0.6444818871103623,0.7089898053753475,0.675198587819947,1079
weighted avg,0.6444818871103623,0.7089898053753475,0.675198587819947,1079
