best_epoch_by_valid_f1_curve_only,best_valid_f1_from_curve_only,note,train_time_sec,train_loss,train_precision,train_recall,train_f1,train_accuracy,valid_loss,valid_precision,valid_recall,valid_f1,valid_accuracy,test_loss,test_precision,test_recall,test_f1,test_accuracy,dlr_ratio,syn_ratio,sample_seed,dlr_total_used,train_real_size,valid_size,test_size,syn_total_used,train_final_size
14.0,0.5811889973380656,No checkpoint saved. Final epoch model was evaluated.,3789.104286670685,3.102740447502583e-05,1.0,1.0,1.0,1.0,0.44491031765937805,0.5441666666666667,0.6177861873226111,0.5786442179884803,0.9479923173879119,0.47695091366767883,0.5208012326656395,0.5950704225352113,0.5554642563681184,0.9444295221893932,0.5,0.6,220,3717,2230,743,744,6558,8788
