epoch,train_loss_step,eval_loss,eval_precision,eval_recall,eval_f1,eval_accuracy
0.02,0.615,,,,,
0.03,0.2273,,,,,
0.05,0.145,,,,,
0.06,0.1346,,,,,
0.08,0.1521,,,,,
0.09,0.1226,,,,,
0.11,0.1285,,,,,
0.12,0.1089,,,,,
0.14,0.1179,,,,,
0.15,0.147,,,,,
0.17,0.0861,,,,,
0.18,0.0878,,,,,
0.2,0.1302,,,,,
0.21,0.1184,,,,,
0.23,0.1381,,,,,
0.24,0.1094,,,,,
0.26,0.1043,,,,,
0.27,0.0834,,,,,
0.29,0.1138,,,,,
0.3,0.1158,,,,,
0.32,0.098,,,,,
0.33,0.0686,,,,,
0.35,0.0685,,,,,
0.36,0.076,,,,,
0.38,0.1136,,,,,
0.39,0.0995,,,,,
0.41,0.087,,,,,
0.42,0.0631,,,,,
0.44,0.0876,,,,,
0.45,0.1005,,,,,
0.47,0.0825,,,,,
0.48,0.0711,,,,,
0.5,0.0824,,,,,
0.51,0.0902,,,,,
0.53,0.0904,,,,,
0.54,0.0837,,,,,
0.56,0.0828,,,,,
0.57,0.0769,,,,,
0.59,0.0992,,,,,
0.6,0.0708,,,,,
0.62,0.0712,,,,,
0.63,0.1183,,,,,
0.65,0.0556,,,,,
0.66,0.092,,,,,
0.68,0.0615,,,,,
0.69,0.0737,,,,,
0.71,0.086,,,,,
0.72,0.0877,,,,,
0.74,0.0633,,,,,
0.75,0.0996,,,,,
0.77,0.0883,,,,,
0.78,0.0619,,,,,
0.8,0.0936,,,,,
0.81,0.0919,,,,,
0.83,0.0653,,,,,
0.84,0.0685,,,,,
0.86,0.0801,,,,,
0.87,0.0896,,,,,
0.89,0.0657,,,,,
0.9,0.0777,,,,,
0.92,0.0727,,,,,
0.93,0.08,,,,,
0.95,0.049,,,,,
0.96,0.0497,,,,,
0.98,0.0805,,,,,
0.99,0.0888,,,,,
1.0,,0.11761599779129028,0.5996718621821165,0.6597472924187726,0.6282767511817792,0.9579454687406161
1.01,0.0511,,,,,
1.02,0.0423,,,,,
1.04,0.0425,,,,,
1.05,0.0403,,,,,
1.07,0.0482,,,,,
1.08,0.0328,,,,,
1.1,0.0868,,,,,
1.11,0.0696,,,,,
1.13,0.0533,,,,,
1.14,0.064,,,,,
1.16,0.054,,,,,
1.17,0.0464,,,,,
1.19,0.0421,,,,,
1.2,0.0438,,,,,
1.22,0.0495,,,,,
1.23,0.0429,,,,,
1.25,0.0598,,,,,
1.26,0.08,,,,,
1.28,0.0522,,,,,
1.29,0.0664,,,,,
1.31,0.0304,,,,,
1.32,0.0374,,,,,
1.34,0.0457,,,,,
1.35,0.0346,,,,,
1.37,0.0333,,,,,
1.39,0.0456,,,,,
1.4,0.0444,,,,,
1.42,0.0541,,,,,
1.43,0.0413,,,,,
1.45,0.066,,,,,
1.46,0.0623,,,,,
1.48,0.0318,,,,,
1.49,0.0474,,,,,
1.51,0.0436,,,,,
1.52,0.0428,,,,,
1.54,0.0536,,,,,
1.55,0.048,,,,,
1.57,0.0574,,,,,
1.58,0.0356,,,,,
1.6,0.0791,,,,,
1.61,0.0598,,,,,
1.63,0.0572,,,,,
1.64,0.0607,,,,,
1.66,0.039,,,,,
1.67,0.0603,,,,,
1.69,0.0504,,,,,
1.7,0.047,,,,,
1.72,0.0456,,,,,
1.73,0.0651,,,,,
1.75,0.0417,,,,,
1.76,0.0635,,,,,
1.78,0.0454,,,,,
1.79,0.0623,,,,,
