label,precision,recall,f1-score,support
location,0.6698194325021496,0.7140238313473877,0.6912156166814551,1091
micro avg,0.6698194325021496,0.7140238313473877,0.6912156166814551,1091
macro avg,0.6698194325021496,0.7140238313473877,0.6912156166814551,1091
weighted avg,0.6698194325021496,0.7140238313473877,0.6912156166814551,1091
