label,precision,recall,f1-score,support
location,0.6889547185780787,0.7413479052823315,0.7141917087080499,2196
micro avg,0.6889547185780787,0.7413479052823315,0.7141917087080499,2196
macro avg,0.6889547185780787,0.7413479052823315,0.7141917087080499,2196
weighted avg,0.6889547185780787,0.7413479052823315,0.7141917087080499,2196
